element,id,geometry,crossing,crossing:markings,highway,public_transport,share_taxi,distance,name,bus,bench,departures_board,level,shelter,crossing:island,crossing:signals,alt_name,railway,bin,lit,noexit,noname,crossing_ref,source,amenity,taxi_vehicle,ref,check_date:shelter,traffic_calming,note,addr:city,addr:postcode,addr:street,check_date:bin,mapillary,source:geometry,survey:date,name:etymology,name:etymology:wikidata,operator,train,wikidata,wikipedia,tactile_paving,direction,supervised,kerb,internet_access,lamp_mount,lamp_type,support,addr:housenumber,description,addr:barangay,addr:province,access,lanes,postal_code,old_name,surface,maxspeed,oneway,foot,designation,status,service,bridge,layer,fixme,width,short_name,destination:forward,destination:lanes:backward,lanes:backward,lanes:forward,parking:lane:both,sidewalk,turn:lanes:backward,turn:lanes:forward,bridge:name,lane_markings,nat_name,hgv,psv,shoulder,handrail,bicycle,ramp,incline,goods,junction,covered,admin_level,boundary,motorcar,motorcycle,sidewalk:left,source:width,horse,area,wheelchair,maxweight,smoothness,sac_scale,indoor,maxheight,footway,ramp:wheelchair,vehicle:lanes,parking:both,parking:both:restriction,destination:backward,destination:lanes:forward,parking:condition:both,parking:condition:both:time_interval,motor_vehicle,access:conditional,oneway:conditional,closed,tunnel,turn:lanes,step_count,informal,type
node,13710360782,POINT (121.2644445 14.1758879),uncontrolled,zebra,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,4620424,"POLYGON ((121.2418484 14.1648823, 121.2418624 14.164875, 121.2418824 14.1648752, 121.2419182 14.1648787, 121.2419538 14.1648684, 121.2419529 14.1648606, 121.241952 14.164847, 121.2419359 14.1648431, 121.241928 14.1648283, 121.2419207 14.1647912, 121.2419144 14.1647251, 121.2419334 14.164644, 121.2419107 14.1646336, 121.2418772 14.1646197, 121.2418382 14.164605, 121.2418019 14.1646324, 121.241782 14.1646381, 121.2417466 14.164644, 121.2416978 14.164646, 121.2416822 14.1646494, 121.2417221 14.164718, 121.2417969 14.1648323, 121.2418233 14.164871, 121.2418432 14.1648962, 121.2418484 14.1648823), (121.2418163 14.164763, 121.2417939 14.164749, 121.2418479 14.1646678, 121.2418703 14.1646818, 121.2418163 14.164763), (121.2417528 14.1647273, 121.24175 14.1647242, 121.2417495 14.1647201, 121.2417516 14.1647165, 121.2417555 14.1647148, 121.2417597 14.1647156, 121.2417626 14.1647187, 121.2417631 14.1647229, 121.2417609 14.1647265, 121.241757 14.1647282, 121.2417528 14.1647273), (121.2418573 14.1648154, 121.2418483 14.1648034, 121.2418433 14.164793, 121.2418714 14.1647418, 121.2418798 14.164763, 121.2418866 14.1647914, 121.2418821 14.1648083, 121.2418675 14.1648159, 121.2418573 14.1648154))",,,pedestrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon
way,23434077,"LINESTRING (121.2608136 14.1660352, 121.2608721 14.1660747, 121.2608996 14.1661061, 121.2609229 14.1661431, 121.2610799 14.1664275, 121.2611112 14.1664492, 121.2611467 14.1664518, 121.261195 14.1664362, 121.261301 14.1663699, 121.2613251 14.1663276)",,,service,,,,,,,,,,,,,,,,,,,Laguna Roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23434098,"LINESTRING (121.2354329 14.1921433, 121.2352515 14.191934, 121.2350702 14.1917195, 121.2350096 14.1916539, 121.234748 14.1913541, 121.2345342 14.1911232, 121.2344497 14.1908966, 121.2344224 14.1907234, 121.2344706 14.1904976, 121.2344622 14.1903811, 121.2344264 14.1902431, 121.2343415 14.1899895, 121.2342594 14.189789, 121.234151 14.1894904, 121.234033 14.1892511, 121.2338791 14.1890398, 121.2336487 14.1887483, 121.2334616 14.1885109, 121.2331875 14.1881356)",,,tertiary,,,,Hilario T. Apolinario,,,,,,,,,,,,,,,Laguna roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23434299,"LINESTRING (121.2173051 14.1740966, 121.2171437 14.1745472, 121.2172425 14.1746116, 121.217325 14.1746714, 121.2174309 14.1747864, 121.2175932 14.1749834, 121.2176992 14.1751083)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23434478,"LINESTRING (121.2450006 14.1641515, 121.2448905 14.1640963, 121.2438116 14.1635462, 121.2435867 14.1634152, 121.2435599 14.1634071, 121.243436 14.1633699)",,,tertiary,,,,Vicente M. Dawis Street,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4031,Macopa,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23434496,"LINESTRING (121.2359979 14.15698, 121.2359074 14.1568395, 121.2358329 14.156741, 121.2357229 14.1565954, 121.2355427 14.1563052, 121.235221 14.155818, 121.235199 14.1557864, 121.2349084 14.1553693)",,,unclassified,,,,Domingo M. Lantican Avenue,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4031,Narra Road,,35,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23434614,"LINESTRING (121.2582998 14.1728494, 121.2590822 14.172051, 121.2598537 14.1713063, 121.2606027 14.1705711, 121.2607826 14.1703888, 121.2613325 14.1697948, 121.2621162 14.1690185)",,,service,,,,Road 26 North,,,,,,,,,,,,,,,Laguna Roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23434728,"LINESTRING (121.2425469 14.1662177, 121.2425251 14.1661823, 121.2425066 14.1661522, 121.2423444 14.1658766, 121.2421827 14.1656846, 121.2420771 14.1655929, 121.2420152 14.1655478, 121.2420021 14.1655373, 121.2419755 14.1655161, 121.2419056 14.1654602, 121.2418936 14.165455, 121.241758 14.1654073, 121.2416996 14.1653852, 121.2415741 14.1653319, 121.2415077 14.1653125, 121.2414564 14.1653003, 121.2413906 14.1652891, 121.2413266 14.1652833, 121.241234 14.1652833, 121.2411124 14.1652846)",,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23434739,"LINESTRING (121.2238652 14.159687, 121.2239006 14.1596428, 121.2239135 14.1595558, 121.223852 14.1593523, 121.2237257 14.1591143, 121.2236085 14.1588872, 121.2235512 14.1586654, 121.2234423 14.1585035, 121.2233953 14.1583501, 121.2234073 14.1582008, 121.2234527 14.1580313, 121.2235348 14.157874, 121.2236162 14.1577679, 121.2237266 14.1577179, 121.2238481 14.1577089, 121.2239589 14.1577359, 121.2240114 14.1577632, 121.2240718 14.1578503, 121.2241626 14.1579768, 121.2242431 14.1580441, 121.2243302 14.1581176, 121.2244446 14.158214, 121.2245136 14.1582557, 121.2245647 14.1582756, 121.2246748 14.1583166, 121.2247884 14.1583564, 121.2248705 14.1583724, 121.22496 14.1583926, 121.2251336 14.158419, 121.2252701 14.1584658, 121.2254305 14.1585362)",,,secondary,,,,Jamboree Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4030,,asphalt,,,,national_tertiary_road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435016,"LINESTRING (121.2409805 14.1817829, 121.2409934 14.1817465, 121.2410364 14.1816434, 121.2410938 14.1815168, 121.2412092 14.1812729, 121.2412919 14.1810969, 121.2413868 14.1809065, 121.2414809 14.1807116, 121.2415387 14.1805958, 121.2415584 14.1805563, 121.2416036 14.1804552, 121.241683 14.180284, 121.2417375 14.180159, 121.2417486 14.1801345, 121.2417593 14.180111, 121.241824 14.1799633, 121.2418706 14.1798568, 121.2418839 14.1798263, 121.2419184 14.17975, 121.2419247 14.1797355)",,,tertiary,,,,J. Aquino Street,,,,,,,,,,,yes,,,,Laguna Roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,municipal_road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435064,"LINESTRING (121.25355 14.1520103, 121.2539329 14.1530017)",,,residential,,,,Dao Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435109,"LINESTRING (121.2583834 14.1771304, 121.2583626 14.1772697, 121.2582456 14.1775842)",,,residential,,,,,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435159,"LINESTRING (121.2620809 14.1749446, 121.2619069 14.1749664, 121.2615421 14.1749958, 121.2614442 14.1749919, 121.2613365 14.1749668, 121.2612237 14.1748922, 121.2611398 14.1748332, 121.2610135 14.1747737, 121.2602918 14.1745592, 121.2600801 14.1744839, 121.2598823 14.1743638, 121.2597659 14.1742445, 121.2594232 14.1739184, 121.2592181 14.1737232, 121.2589019 14.1734224, 121.258858 14.1733806, 121.2586773 14.1732086, 121.2585027 14.1730425, 121.2582998 14.1728494, 121.2581599 14.1729797, 121.2580595 14.1730696, 121.2579672 14.1731916, 121.2578564 14.1734275, 121.2579078 14.1735068, 121.2581606 14.173717, 121.2583556 14.1738739, 121.2583854 14.1738872, 121.2584082 14.173896, 121.2584303 14.1739038)",,,service,,,,,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,skip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435246,"LINESTRING (121.2258132 14.1765313, 121.2255108 14.1760813, 121.2252768 14.175903, 121.2249067 14.1756182, 121.2248154 14.1755441, 121.2247882 14.1754799, 121.2247596 14.1753158, 121.2247062 14.1750369, 121.2246661 14.1748105)",,,unclassified,,,,,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,destination,,4030,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435259,"LINESTRING (121.2354329 14.1921433, 121.2356839 14.1920348, 121.2358194 14.1919761, 121.2359025 14.191936, 121.2359776 14.1918747, 121.2360433 14.1917995, 121.2360943 14.1917278, 121.236384 14.191278, 121.2365629 14.1910139, 121.236695 14.1908478, 121.2368106 14.1907263, 121.2369041 14.1906214, 121.2369939 14.1905158, 121.2370451 14.1904447, 121.2371146 14.1903476, 121.2371634 14.1902401, 121.2371918 14.1901616, 121.2372396 14.1900371, 121.2372721 14.189902, 121.2373115 14.1896693, 121.2373621 14.1894789, 121.2374714 14.1891783, 121.2374972 14.1891074, 121.2376529 14.1887395, 121.2378413 14.1883723, 121.2378725 14.1883067, 121.2380115 14.1880143, 121.2381555 14.187751, 121.2381887 14.1876338, 121.2382047 14.1875771, 121.2382407 14.1873863, 121.2382755 14.1871841, 121.2382862 14.1871145, 121.2383583 14.1868434, 121.2384614 14.1865692, 121.2385273 14.1863721, 121.2386736 14.1859769, 121.2386944 14.1859274, 121.2387417 14.1858148, 121.238756 14.1857808, 121.238814 14.1856428, 121.2389936 14.1852463, 121.2391792 14.1849054, 121.2392359 14.1848001, 121.2393977 14.1844911, 121.2397504 14.1839877, 121.23998 14.1836416, 121.2402176 14.183312)",,,tertiary,,,,B. A. Villanueva,,,,,,,,,,,,,,,Laguna Roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435324,"LINESTRING (121.242407 14.1615317, 121.2423519 14.1614987, 121.242242 14.161433, 121.2414404 14.1609479, 121.2414117 14.1609305, 121.2412966 14.1608608)",,,tertiary,,,,Romeo C. Espino Street,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4031,Chico,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435363,"LINESTRING (121.2453039 14.1649635, 121.2451879 14.1649184, 121.2450063 14.1648527, 121.2448456 14.1647936, 121.2448202 14.1647744, 121.2447863 14.1647658, 121.2447094 14.1647193)",,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435413,"LINESTRING (121.2113244 14.1711405, 121.2113286 14.1712076, 121.2111977 14.1713725, 121.2110969 14.1714167, 121.210924 14.1715273, 121.2108502 14.1715942, 121.210843 14.1716545, 121.2108821 14.1717148, 121.2109993 14.1718306, 121.211161 14.1719472, 121.2113803 14.1721213, 121.2113996 14.1721663, 121.2114366 14.1725084, 121.2114596 14.1728066, 121.211477 14.1730159)",,,residential,,,,,,,,,,,,,,,,,,,Laguna roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435419,"LINESTRING (121.2391845 14.1789679, 121.2391934 14.1789041, 121.2392752 14.1784583, 121.2393351 14.1782539, 121.239346 14.1782169, 121.2394639 14.1778897, 121.2395762 14.1776622, 121.2396011 14.1776102, 121.2396285 14.1775564, 121.2396526 14.1775043, 121.2396687 14.1774696)",,,residential,,,,Traceville,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4030,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435441,"LINESTRING (121.2522676 14.1791297, 121.2523967 14.179188, 121.25245 14.1792142, 121.2522184 14.1798741, 121.2517974 14.1810085, 121.2516846 14.1813226)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435488,"LINESTRING (121.2460979 14.1923483, 121.2459123 14.1920637, 121.2458849 14.1919204, 121.245881 14.1917494, 121.2458845 14.1915768, 121.2458707 14.1915216, 121.2455827 14.1913522, 121.2451494 14.1910972, 121.244894 14.1909445, 121.2446785 14.1908334, 121.2441168 14.1905335, 121.2437788 14.1903356, 121.2435724 14.1902149, 121.2431624 14.1899489, 121.2428375 14.1897202, 121.2425216 14.1895295, 121.2422277 14.1893728, 121.2421019 14.1892974, 121.2416228 14.1890155, 121.2409861 14.1886363, 121.2408601 14.1885424, 121.2403833 14.1882424, 121.2402155 14.1881408, 121.2400831 14.1880615, 121.2398932 14.1879613, 121.2395589 14.1878339, 121.2394086 14.1877816, 121.2382866 14.1874, 121.2382407 14.1873863)",,,unclassified,,,,V. Menguito,,,,,,,,,,,,,,,Laguna Roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435504,"LINESTRING (121.2450763 14.1571158, 121.2452153 14.1568606, 121.2453642 14.1565974, 121.2455011 14.1563972, 121.2457077 14.1560515, 121.2458635 14.1557892, 121.2460434 14.1555026, 121.2462199 14.1552021, 121.2462946 14.1550772, 121.2464096 14.1548973)",,,residential,,,,Mariano M. Mondoñedo Avenue,,,,,,,,,,,yes,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4031,,concrete,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435536,"LINESTRING (121.2402176 14.183312, 121.240263 14.1833357, 121.24118 14.1838134, 121.2418168 14.1841452, 121.2419178 14.1841889, 121.2420906 14.1842636, 121.242376 14.1843871, 121.2428029 14.1845337, 121.2430264 14.1846501, 121.243441 14.1848862, 121.2440933 14.1851929, 121.2442526 14.1852614, 121.244489 14.1853631, 121.2445259 14.185379, 121.2449853 14.1855957, 121.2451633 14.1856874, 121.2452055 14.1857071, 121.2459186 14.1860405, 121.2460994 14.186125, 121.2465337 14.1863107, 121.2468013 14.1864265, 121.2470255 14.1865235, 121.2471874 14.1865973, 121.2472515 14.1866234, 121.2472842 14.186637, 121.2476709 14.186798, 121.2481028 14.1869777, 121.2481402 14.1869933, 121.2485521 14.187166, 121.248706 14.1872293, 121.24876 14.1872526, 121.2488214 14.1872765)",,,residential,,,,Lajarca,,,,,,,,Dangka,,,,,,,Laguna roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435738,"LINESTRING (121.2402176 14.183312, 121.2404973 14.1828003, 121.2407197 14.1823561, 121.2408712 14.1820636, 121.2409409 14.1818989, 121.2409769 14.1817939, 121.2409788 14.1817884, 121.2409805 14.1817829)",,,tertiary,,,,J. Aquino Street,,,,,,,,,,,yes,,,,Laguna Roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435820,"LINESTRING (121.2456823 14.1721962, 121.2459387 14.172318, 121.2461833 14.1724343, 121.2466543 14.1726583, 121.2467072 14.1726834)",,,residential,,,,Jose Street,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4030,,concrete,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435846,"LINESTRING (121.2539179 14.1516916, 121.2545087 14.1530723)",,,residential,,,,Dapdap Street,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435880,"LINESTRING (121.2585423 14.1623051, 121.2599315 14.1632997)",,,service,,,,,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23435887,"LINESTRING (121.2448845 14.1737816, 121.2454114 14.1740909, 121.2458647 14.1743287, 121.2464959 14.1746371, 121.2467895 14.1747904, 121.246914 14.1748705)",,,unclassified,,,,Daang Kalabaw,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4030,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436016,"LINESTRING (121.2090268 14.165844, 121.2091918 14.1659805, 121.2095636 14.1662265, 121.2099832 14.1663968, 121.2106704 14.166617)",,,residential,,,,,,,,,,,,,,,,,,,Laguna roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436071,"LINESTRING (121.2115136 14.1717697, 121.2110969 14.1714167, 121.2107057 14.171138, 121.2103069 14.1708563, 121.21027 14.1708043, 121.2101106 14.1702992, 121.2100127 14.1698973, 121.2099276 14.1695749, 121.2098088 14.1690417, 121.2097656 14.1688114, 121.2097065 14.1685737, 121.2096331 14.1681936, 121.2094546 14.1665894, 121.2094683 14.1665222, 121.2095636 14.1662265)",,,residential,,,,,,,,,,,,,,,,,,,Laguna roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436089,"LINESTRING (121.2222629 14.1785799, 121.2223305 14.1784473)",,,secondary,,,,M. Palis Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,30,,,municipal_road,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436112,"LINESTRING (121.2532408 14.1522633, 121.2529092 14.151889, 121.2525031 14.1514531)",,,residential,,,,Apitong Street,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436147,"LINESTRING (121.2100521 14.1671658, 121.2099615 14.166701, 121.2099562 14.1665501, 121.2099832 14.1663968, 121.2101209 14.1660341, 121.2102867 14.1656603, 121.210327 14.1656041, 121.2104825 14.1654508)",,,residential,,,,,,,,,,,,,,,,,,,Laguna roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436167,"LINESTRING (121.2478505 14.1731183, 121.2476383 14.1735389, 121.2474787 14.173849, 121.2472838 14.1742063, 121.2470399 14.1746896, 121.246962 14.1748005, 121.246914 14.1748705)",,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4030,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436190,"LINESTRING (121.2385317 14.166416, 121.2385393 14.1663674, 121.2385493 14.1663037, 121.2385623 14.1660367, 121.2385365 14.1654663, 121.2385364 14.1654635, 121.2385348 14.165441, 121.2385314 14.165392, 121.2385314 14.1653695, 121.2385139 14.1651948)",,,tertiary,,,,Domingo M. Lantican Avenue,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4031,Narra Road,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436196,"LINESTRING (121.2419653 14.1722658, 121.2419708 14.1718834, 121.241982 14.1714988, 121.2420433 14.1711584, 121.2421425 14.1708431, 121.2422417 14.1706204, 121.2422777 14.1705373)",,,residential,,,,Opal Street,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4031,,concrete,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436233,"LINESTRING (121.2597272 14.1605463, 121.2620037 14.162175)",,,track,,,,,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,23436240,"LINESTRING (121.2419247 14.1797355, 121.2419757 14.1796708, 121.2419956 14.1796456, 121.2420134 14.179623, 121.2420349 14.1795935, 121.2420702 14.179545, 121.2420923 14.1795128, 121.2421618 14.1794116, 121.2421864 14.1793757, 121.2422294 14.179312, 121.2422934 14.1792148, 121.2423537 14.1791232, 121.2424317 14.179005, 121.2425225 14.1788688, 121.2426272 14.1786885, 121.2426999 14.178565, 121.2427722 14.1784149, 121.2428022 14.178343, 121.2428202 14.1782874)",,,unclassified,,,,Bangkal Extension,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26513259,"LINESTRING (121.2505411 14.1549383, 121.2505638 14.1548208, 121.250637 14.15444, 121.2506533 14.1543716, 121.2506652 14.1543221, 121.2507462 14.153983, 121.2508019 14.153748, 121.2508132 14.1537008, 121.2510456 14.1529333)",,,residential,,,,,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4031,,concrete,40,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26513263,"LINESTRING (121.2541206 14.1507824, 121.2529092 14.151889)",,,residential,,,,Molave Street,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26513266,"LINESTRING (121.2529827 14.1525549, 121.2532408 14.1522633, 121.25355 14.1520103)",,,residential,,,,Ipil-Ipil Street,,,,,,,,,,,,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26513267,"LINESTRING (121.2524988 14.1486522, 121.2526385 14.1487903, 121.2527531 14.148927, 121.2529873 14.1491759, 121.2530424 14.1492296, 121.2535403 14.1497264, 121.2538457 14.1500283, 121.2538719 14.1500626, 121.2538848 14.1500977, 121.2538907 14.1503058)",,,residential,,,,,,,,,,,,,,,,,,,Laguna roads from BSWM;Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
