osmid,highway,lanes,name,ref,oneway,reversed,length,geometry,speed_kph,service,maxspeed,access,width,bridge,junction,tunnel
"[125448850, 125448847]","['steps', 'footway']",,,,False,True,19.584280170544634,"LINESTRING (121.2403016 14.1638355, 121.240294 14.1638525, 121.2401491 14.1637811)",30.491031197138334,,,,,,,
"[125448857, 125448867, 125448846]","['steps', 'footway']",,,,False,False,22.99442447527095,"LINESTRING (121.2403016 14.1638355, 121.2403443 14.1638582, 121.240359 14.1638456, 121.2403698 14.1638258, 121.2404557 14.1638394, 121.2404903 14.1638432)",30.491031197138334,,,,,,,
125448863,footway,,,,False,True,16.5471196224854,"LINESTRING (121.2408187 14.163862, 121.2407564 14.163726)",30.0,,,,,,,
125448866,footway,,,,False,True,39.84590480271561,"LINESTRING (121.2408187 14.163862, 121.2406949 14.1637699, 121.2406726 14.1637396, 121.2406616 14.1637123, 121.2406565 14.1636882, 121.2406601 14.1636478, 121.2406688 14.1636213, 121.2406886 14.1635778)",30.0,,,,,,,
"[33541386, 573366195, 679352084]",footway,,,,False,"[False, True]",47.341678264483676,"LINESTRING (121.2408187 14.163862, 121.2408748 14.1639025, 121.2411337 14.164094, 121.2411589 14.1641041, 121.2411749 14.1641069)",30.0,,,,,yes,,
33541432,footway,,,,False,True,8.522394615544068,"LINESTRING (121.2419702 14.1651039, 121.2420095 14.1651704)",30.0,,,,,,,
33541432,footway,,,,False,False,30.3782117376224,"LINESTRING (121.2419702 14.1651039, 121.2418432 14.1648962, 121.2418233 14.164871)",30.0,,,,,,,
125448852,footway,,,,False,True,26.900870000906533,"LINESTRING (121.2419702 14.1651039, 121.2419648 14.165001, 121.2419182 14.1648787, 121.2419152 14.1648707)",30.0,,,,,,,
119432026,residential,,,,False,False,6.973499073449306,"LINESTRING (121.2152078 14.1761156, 121.2152039 14.176053)",31.861943687556767,,,,,,,
"[603907449, 119432026]","['service', 'residential']",,,,False,"[False, True]",82.60729312554082,"LINESTRING (121.2152078 14.1761156, 121.215191 14.1763172, 121.215116 14.1766609, 121.2150472 14.1768381)",25.846456692913385,driveway,,,,,,
"[961527649, 961527650, 961527651]",service,,,,False,True,36.558898613115744,"LINESTRING (121.2152078 14.1761156, 121.2150624 14.1760987, 121.215008 14.1760902, 121.2149459 14.1760881, 121.2149202 14.1760961, 121.214884 14.1761273)",25.846456692913385,,,,,,,
445642225,residential,,,,False,True,136.67569082035521,"LINESTRING (121.2368776 14.1751933, 121.2372746 14.1746153, 121.2376082 14.1741895)",30.0,,30,private,,,,
127588676,service,,,,False,True,25.85627581657929,"LINESTRING (121.2648065 14.1756531, 121.264804 14.1758026, 121.2648026 14.1758856)",25.846456692913385,,,,,,,
127593034,footway,,,,False,False,29.912906693770672,"LINESTRING (121.2489515 14.151791, 121.2486781 14.1518367)",30.0,,,permissive,,,,
96697053,residential,,,,False,False,7.00664437964715,"LINESTRING (121.2486781 14.1518367, 121.2486885 14.1518989)",31.861943687556767,,,permissive,,,,
96697053,residential,,,,False,True,16.908373633699618,"LINESTRING (121.2486781 14.1518367, 121.2486635 14.1516853)",31.861943687556767,,,permissive,,,,
127593034,footway,,,,False,True,29.912906693770672,"LINESTRING (121.2486781 14.1518367, 121.2489515 14.151791)",30.0,,,permissive,,,,
127593036,footway,,,,False,False,28.49863561492912,"LINESTRING (121.2489744 14.1520068, 121.248715 14.152056)",30.0,,,permissive,,,,
127593037,footway,,,,False,True,26.627729764046528,"LINESTRING (121.2489976 14.1522197, 121.2488327 14.1522363, 121.2487559 14.1522618)",30.0,,,permissive,,,,
127593028,service,,,,False,True,187.83890518611466,"LINESTRING (121.2496106 14.1569285, 121.2496929 14.1568734, 121.2497539 14.1568291, 121.2497901 14.1567977, 121.2498206 14.1567349, 121.2498187 14.1566942, 121.2497977 14.156661, 121.2497481 14.156624, 121.2496414 14.1565593, 121.2494985 14.1565427, 121.2493365 14.1565649, 121.2492355 14.1566296, 121.2491097 14.1566333, 121.2489706 14.1566111, 121.2488295 14.1565797, 121.2487647 14.1566018, 121.2487209 14.1566961, 121.2486847 14.1567571, 121.2486507 14.1567743, 121.2486045 14.1567593)",25.846456692913385,,,private,,,,
127593041,service,,,,False,True,80.03570897479838,"LINESTRING (121.2486713 14.1582356, 121.2484971 14.1580782, 121.2482506 14.157859, 121.248137 14.1577367)",25.846456692913385,,,private,,,,
127593030,residential,,,,False,True,96.11277041487156,"LINESTRING (121.248948 14.1585466, 121.2483697 14.1592044)",31.861943687556767,,,,,,,
127593030,residential,,,,False,False,96.11277041487156,"LINESTRING (121.2483697 14.1592044, 121.248948 14.1585466)",31.861943687556767,,,,,,,
127593039,residential,,,,False,False,45.24183870668991,"LINESTRING (121.2483697 14.1592044, 121.2487071 14.1594463)",31.861943687556767,,,,,,,
127593039,residential,,,,False,True,112.61065630929275,"LINESTRING (121.2483697 14.1592044, 121.2475512 14.1585753)",31.861943687556767,,,,,,,
127593039,residential,,,,False,True,45.24183870668991,"LINESTRING (121.2487071 14.1594463, 121.2483697 14.1592044)",31.861943687556767,,,,,,,
46330928,unclassified,2,Domingo M. Lantican Avenue,,False,True,45.020699410524486,"LINESTRING (121.2378736 14.1601361, 121.2380111 14.1605184)",40.0,,40,,,,,
368882519,service,,,,False,True,11.023604208830482,"LINESTRING (121.2378736 14.1601361, 121.2379732 14.1601137)",25.846456692913385,driveway,,private,,,,
46330928,unclassified,2,Domingo M. Lantican Avenue,,False,False,25.43243289476901,"LINESTRING (121.2378736 14.1601361, 121.2378585 14.1600971, 121.2378478 14.1600734, 121.2378044 14.1599178)",40.0,,40,,,,,
227117667,footway,,,,False,True,26.504311013218025,"LINESTRING (121.2378736 14.1601361, 121.2378125 14.1601447, 121.237633 14.1601843)",30.0,,,,,,,
"[127593027, 109244755, 227490229]","['service', 'steps', 'footway']",,,,False,True,52.01894423472354,"LINESTRING (121.239136 14.1628277, 121.2391082 14.1628173, 121.2390661 14.1628014, 121.2390073 14.1627793, 121.2389564 14.1627602, 121.2389369 14.1627043, 121.2389481 14.1626536, 121.2389662 14.1626145, 121.2389689 14.1625716, 121.2389193 14.1625023)",25.846456692913385,,,,,,,
127691645,residential,2,FM Sacay St.,,False,False,21.26813880298683,"LINESTRING (121.2384134 14.1666226, 121.2383574 14.166806)",20.0,,20,private,,,,
"[127691644, 1309517391]",residential,1,,,True,False,23.42392597442229,"LINESTRING (121.2384134 14.1666226, 121.2384303 14.1665419, 121.2384517 14.1664825, 121.2384703 14.1664378, 121.2384749 14.1664212)",30.0,,30,private,,,,
127693231,footway,,,,False,False,26.976184056483522,"LINESTRING (121.248133 14.1507814, 121.2483233 14.1509389)",30.0,,,permissive,,,,
127693237,footway,,,,False,False,8.35365863300968,"LINESTRING (121.248371 14.1508797, 121.2483233 14.1509389)",30.0,,,permissive,,,,
127693240,footway,,,,False,True,27.81412932757324,"LINESTRING (121.2479929 14.1509438, 121.2481828 14.1511131)",30.0,,,permissive,,,,
127693231,footway,,,,False,True,26.976184056483522,"LINESTRING (121.2483233 14.1509389, 121.248133 14.1507814)",30.0,,,permissive,,,,
127693237,footway,,,,False,False,24.59046504851408,"LINESTRING (121.2483233 14.1509389, 121.2481828 14.1511131)",30.0,,,permissive,,,,
127693237,footway,,,,False,True,8.35365863300968,"LINESTRING (121.2483233 14.1509389, 121.248371 14.1508797)",30.0,,,permissive,,,,
127693239,footway,,,,False,False,25.282762100097525,"LINESTRING (121.2485467 14.1509977, 121.2484008 14.1511757)",30.0,,,permissive,,,,
127693236,footway,,,,False,True,16.242729461093692,"LINESTRING (121.2481828 14.1511131, 121.2481876 14.1512591)",30.0,,,permissive,,,,
127693237,footway,,,,False,True,24.59046504851408,"LINESTRING (121.2481828 14.1511131, 121.2483233 14.1509389)",30.0,,,permissive,,,,
127693240,footway,,,,False,False,27.81412932757324,"LINESTRING (121.2481828 14.1511131, 121.2479929 14.1509438)",30.0,,,permissive,,,,
127693240,footway,,,,False,True,22.751898118534218,"LINESTRING (121.2481828 14.1511131, 121.248342 14.1512474)",30.0,,,permissive,,,,
127693230,footway,,,,False,False,31.361150698105927,"LINESTRING (121.2487252 14.1511359, 121.2485196 14.1513354)",30.0,,,permissive,,,,
127693235,footway,,,,False,True,16.163922212342023,"LINESTRING (121.2484008 14.1511757, 121.2484869 14.1512947)",30.0,,,permissive,,,,
127693239,footway,,,,False,False,10.186145891288968,"LINESTRING (121.2484008 14.1511757, 121.248342 14.1512474)",30.0,,,permissive,,,,
127693239,footway,,,,False,True,25.282762100097525,"LINESTRING (121.2484008 14.1511757, 121.2485467 14.1509977)",30.0,,,permissive,,,,
127693239,footway,,,,False,True,10.186145891288968,"LINESTRING (121.248342 14.1512474, 121.2484008 14.1511757)",30.0,,,permissive,,,,
127693240,footway,,,,False,False,22.751898118534218,"LINESTRING (121.248342 14.1512474, 121.2481828 14.1511131)",30.0,,,permissive,,,,
127693240,footway,,,,False,True,6.124432406891858,"LINESTRING (121.248342 14.1512474, 121.2483849 14.1512835)",30.0,,,permissive,,,,
127693228,footway,,,,False,True,28.366357681425036,"LINESTRING (121.2481876 14.1512591, 121.2479324 14.1513211)",30.0,,,permissive,,,,
127693236,footway,,,,False,False,16.242729461093692,"LINESTRING (121.2481876 14.1512591, 121.2481828 14.1511131)",30.0,,,permissive,,,,
127693236,footway,,,,False,True,7.873964359701896,"LINESTRING (121.2481876 14.1512591, 121.2481514 14.1513206)",30.0,,,permissive,,,,
127693240,footway,,,,False,False,6.124432406891858,"LINESTRING (121.2483849 14.1512835, 121.248342 14.1512474)",30.0,,,permissive,,,,
266339195,residential,,,,False,False,11.06800150191138,"LINESTRING (121.2483849 14.1512835, 121.2484869 14.1512947)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,25.511882051805404,"LINESTRING (121.2483849 14.1512835, 121.2481514 14.1513206)",31.861943687556767,,,permissive,,,,
127693228,footway,,,,False,False,28.366357681425036,"LINESTRING (121.2479324 14.1513211, 121.2481876 14.1512591)",30.0,,,permissive,,,,
127693238,footway,,,,False,False,35.04555163607356,"LINESTRING (121.2489037 14.1513533, 121.2486906 14.151368, 121.2485881 14.1514103)",30.0,,,permissive,,,,
127693229,footway,,,,False,False,23.690422224694775,"LINESTRING (121.2479669 14.151532, 121.2481809 14.1514837)",30.0,,,permissive,,,,
127693234,footway,,,,False,True,21.54661463380644,"LINESTRING (121.2482144 14.1516956, 121.2480181 14.1517319)",30.0,,,permissive,,,,
266339195,residential,,,,False,False,18.52389337656936,"LINESTRING (121.2482144 14.1516956, 121.2481886 14.1515309)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,8.389517298298717,"LINESTRING (121.2482144 14.1516956, 121.2482267 14.1517701)",31.861943687556767,,,permissive,,,,
127693234,footway,,,,False,False,21.54661463380644,"LINESTRING (121.2480181 14.1517319, 121.2482144 14.1516956)",30.0,,,permissive,,,,
127693232,footway,,,,False,True,21.30457639805646,"LINESTRING (121.2482536 14.1519078, 121.248061 14.1519506)",30.0,,,permissive,,,,
266339195,residential,,,,False,False,15.583841267268854,"LINESTRING (121.2482536 14.1519078, 121.2482267 14.1517701)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,7.778565888277772,"LINESTRING (121.2482536 14.1519078, 121.2482672 14.1519765)",31.861943687556767,,,permissive,,,,
127693232,footway,,,,False,False,21.30457639805646,"LINESTRING (121.248061 14.1519506, 121.2482536 14.1519078)",30.0,,,permissive,,,,
127693227,footway,,,,False,True,20.351829360635243,"LINESTRING (121.2482954 14.152122, 121.2481108 14.1521602)",30.0,,,permissive,,,,
266339195,residential,,,,False,False,16.4621127223413,"LINESTRING (121.2482954 14.152122, 121.2482672 14.1519765)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,8.048224662019257,"LINESTRING (121.2482954 14.152122, 121.248307 14.1521935)",31.861943687556767,,,permissive,,,,
127693227,footway,,,,False,False,20.351829360635243,"LINESTRING (121.2481108 14.1521602, 121.2482954 14.152122)",30.0,,,permissive,,,,
266339195,residential,,,,False,False,13.804642565910735,"LINESTRING (121.2483323 14.1523152, 121.248307 14.1521935)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,12.301924596855985,"LINESTRING (121.2483323 14.1523152, 121.2483561 14.1524234)",31.861943687556767,,,permissive,,,,
"[97328154, 96697060, 97328151]",footway,,,,False,False,139.09200727465722,"LINESTRING (121.2483323 14.1523152, 121.248117 14.1523755, 121.2481782 14.1526522, 121.2480555 14.1526899, 121.2478965 14.1527904, 121.2478169 14.1528457, 121.24764 14.1528864, 121.2476252 14.1527165)",30.0,,,permissive,,,,
127693233,footway,,,,False,True,3.6076680416050717,"LINESTRING (121.2487235 14.1523824, 121.2487194 14.1523502)",30.0,,,,,,,
128600566,residential,,,,False,True,7.162269113875752,"LINESTRING (121.2437614 14.1781961, 121.2437178 14.1781475)",31.861943687556767,,,,,,,
128600565,residential,,,,False,True,188.84696963951558,"LINESTRING (121.2437614 14.1781961, 121.2438008 14.1782404, 121.2438304 14.1782734, 121.2438778 14.1783041, 121.243927 14.1783262, 121.244015 14.1783573, 121.2443709 14.1784552, 121.2445988 14.1785396, 121.244977 14.1786965, 121.2453524 14.1788705)",31.861943687556767,,,,,,,
128600568,footway,,,,False,True,47.04374721205735,"LINESTRING (121.2437614 14.1781961, 121.2437573 14.1784452, 121.2437363 14.1785476, 121.2437213 14.1786156)",30.0,,,,,,,
109359348,primary,4,National Highway,66,False,False,2.1718083913938164,"LINESTRING (121.2438765 14.1780632, 121.2438963 14.1780596)",30.491031197138334,,,,,,,
109359348,primary,4,National Highway,66,False,True,11.224235114779615,"LINESTRING (121.2438765 14.1780632, 121.2437755 14.1780877)",30.491031197138334,,,,,,,
128600567,service,,,,False,True,5.300883941178023,"LINESTRING (121.2438765 14.1780632, 121.2438792 14.1780156)",25.846456692913385,,,private,,,,
128600567,service,,,,False,False,62.33013167074591,"LINESTRING (121.2439753 14.1774732, 121.2439119 14.1777684, 121.2438921 14.1777787, 121.2438861 14.1778872, 121.2438806 14.1779909, 121.2438792 14.1780156)",25.846456692913385,,,private,,,,
109359348,primary,4,National Highway,66,False,False,20.065828807714936,"LINESTRING (121.2484326 14.1772519, 121.2486161 14.1772217)",30.491031197138334,,,,,,,
109359348,primary,4,National Highway,66,False,True,64.28425124365062,"LINESTRING (121.2484326 14.1772519, 121.2478441 14.177345)",30.491031197138334,,,,,,,
"[182016081, 128954653]",residential,,,,False,True,78.84225887292638,"LINESTRING (121.2484326 14.1772519, 121.24843 14.1769034, 121.2484223 14.1768405, 121.2484194 14.1767844, 121.24843 14.1767204, 121.2484493 14.1765591, 121.2484485 14.1765453)",31.861943687556767,,,,,,,
129210906,footway,,,,False,False,2.729473086819833,"LINESTRING (121.2419128 14.1645416, 121.2419361 14.1645512)",30.0,,,,,,,
129210909,footway,,,,False,False,9.366861139577578,"LINESTRING (121.2419128 14.1645416, 121.2419478 14.1644645)",30.0,,,,,,,
129210909,footway,,,,False,True,4.348305867972284,"LINESTRING (121.2419128 14.1645416, 121.2418978 14.1645779)",30.0,,,,,,,
129210906,footway,,,,False,True,4.264178988454045,"LINESTRING (121.2423303 14.164714, 121.2422939 14.164699)",30.0,,,,,,,
129210908,footway,,,,False,False,7.081053687043486,"LINESTRING (121.2423303 14.164714, 121.2423002 14.1647706)",30.0,,,,,,,
129210908,footway,,,,False,True,8.950156505917233,"LINESTRING (121.2423303 14.164714, 121.2423599 14.1646388)",30.0,,,,,,,
38284027,secondary,4,Victoria M. Ela Avenue,,False,True,8.37901088987535,"LINESTRING (121.2439018 14.166509, 121.2438708 14.1665781)",30.0,,,,,,,
64147391,service,,,,False,True,9.999900984290756,"LINESTRING (121.2439018 14.166509, 121.243988 14.1665422)",25.846456692913385,,,,,,,
38284027,secondary,4,Victoria M. Ela Avenue,,False,False,31.591532401209598,"LINESTRING (121.2439018 14.166509, 121.243935 14.1664401, 121.2440012 14.1662888, 121.2440141 14.1662594, 121.2440181 14.1662483)",30.0,,,,,,,
129210907,service,,,,False,False,7.150528762386797,"LINESTRING (121.2447925 14.1680516, 121.2447814 14.1680514, 121.2447262 14.1680529)",25.846456692913385,driveway,,private,,,,
129210907,service,,,,False,True,7.150528762386797,"LINESTRING (121.2447262 14.1680529, 121.2447814 14.1680514, 121.2447925 14.1680516)",25.846456692913385,driveway,,private,,,,
"[1223695290, 894581796]",residential,2,"['Mint Street', 'Rosemary Street']",,True,False,126.23695361113718,"LINESTRING (121.2447262 14.1680529, 121.2448416 14.1677385, 121.2456208 14.1680063)",30.0,,30,,,,,
36467969,primary,4,National Highway,66,False,False,7.987757897222236,"LINESTRING (121.2397893 14.1788875, 121.2398627 14.1788777)",30.491031197138334,,,,,,,
36467969,primary,4,National Highway,66,False,True,17.315294891582063,"LINESTRING (121.2397893 14.1788875, 121.2396298 14.1789058)",30.491031197138334,,,,,,,
129414632,footway,,,,False,False,4.082582276990482,"LINESTRING (121.2397893 14.1788875, 121.2397882 14.1789242)",30.0,,,,,,,
129748098,footway,,,,False,False,4.763561597703421,"LINESTRING (121.2411259 14.1645102, 121.2411658 14.1645286)",30.0,,,,,,,
131287567,footway,,,,False,True,20.626960493572916,"LINESTRING (121.2411259 14.1645102, 121.2410593 14.1646841)",30.0,,,,,,,
131287567,footway,,,,False,False,26.77290068303636,"LINESTRING (121.2411259 14.1645102, 121.2411429 14.1644564, 121.2412001 14.1643139, 121.2412165 14.1642866)",30.0,,,,,,,
129748097,footway,,,,False,False,20.518470133837887,"LINESTRING (121.2411658 14.1645286, 121.2410864 14.1646963)",30.0,,,,,,,
129748098,footway,,,,False,False,6.7038276613875265,"LINESTRING (121.2411658 14.1645286, 121.2412219 14.1645546)",30.0,,,,,,,
129748098,footway,,,,False,True,4.763561597703421,"LINESTRING (121.2411658 14.1645286, 121.2411259 14.1645102)",30.0,,,,,,,
45160284,footway,,,,False,True,3.221341677981941,"LINESTRING (121.2410593 14.1646841, 121.2410864 14.1646963)",30.0,,,,,,,
131287567,footway,,,,False,False,20.626960493572916,"LINESTRING (121.2410593 14.1646841, 121.2411259 14.1645102)",30.0,,,,,,,
131287567,footway,,,,False,True,3.0193117617514136,"LINESTRING (121.2410593 14.1646841, 121.2410494 14.1647095)",30.0,,,,,,,
125448852,footway,,,,False,True,3.8857787667469514,"LINESTRING (121.2418908 14.1646717, 121.2418576 14.1646581)",30.0,,,,,,,
125448852,footway,,,,False,False,22.293768107246805,"LINESTRING (121.2418908 14.1646717, 121.2419018 14.1647867, 121.2419152 14.1648707)",30.0,,,,,,,
"[147611880, 61789230]","['steps', 'footway']",,,,False,"[False, True]",13.691964962361002,"LINESTRING (121.2418908 14.1646717, 121.2419107 14.1646336, 121.2419313 14.1645944, 121.2418978 14.1645779)",30.491031197138334,,,,,,,
329836583,footway,,,,False,False,20.529245050190468,"LINESTRING (121.2418908 14.1646717, 121.2418287 14.1647759, 121.2417969 14.1648323)",30.0,,,,,,,
45160284,footway,,,,False,False,3.221341677981941,"LINESTRING (121.2410864 14.1646963, 121.2410593 14.1646841)",30.0,,,,,,,
45160284,footway,,,,False,True,2.6439644713545887,"LINESTRING (121.2410864 14.1646963, 121.2411083 14.164707)",30.0,,,,,,,
129748097,footway,,,,False,True,20.518470133837887,"LINESTRING (121.2410864 14.1646963, 121.2411658 14.1645286)",30.0,,,,,,,
45160284,footway,,,,False,False,2.6439644713545887,"LINESTRING (121.2411083 14.164707, 121.2410864 14.1646963)",30.0,,,,,,,
45160284,footway,,,,False,True,3.42669563163184,"LINESTRING (121.2411083 14.164707, 121.2411364 14.1647214)",30.0,,,,,,,
129748096,footway,,,,False,False,7.939394051958183,"LINESTRING (121.2411083 14.164707, 121.2410765 14.1647714)",30.0,,,,,,,
45160284,footway,,,,False,False,2.9249967122055227,"LINESTRING (121.2410315 14.1647502, 121.2410559 14.1647617)",30.0,,,,,,,
131287567,footway,,,,False,False,4.919943062423594,"LINESTRING (121.2410315 14.1647502, 121.2410494 14.1647095)",30.0,,,,,,,
131287567,footway,,,,False,True,20.62918186281996,"LINESTRING (121.2410315 14.1647502, 121.2409568 14.164921)",30.0,,,,,,,
45160284,footway,,,,False,False,2.46902620187965,"LINESTRING (121.2410559 14.1647617, 121.2410765 14.1647714)",30.0,,,,,,,
45160284,footway,,,,False,True,2.9249967122055227,"LINESTRING (121.2410559 14.1647617, 121.2410315 14.1647502)",30.0,,,,,,,
129748095,footway,,,,False,False,20.61963758324302,"LINESTRING (121.2410559 14.1647617, 121.2409781 14.1649311)",30.0,,,,,,,
45160284,footway,,,,False,False,3.5264955097268995,"LINESTRING (121.2410765 14.1647714, 121.2411059 14.1647853)",30.0,,,,,,,
45160284,footway,,,,False,True,2.46902620187965,"LINESTRING (121.2410765 14.1647714, 121.2410559 14.1647617)",30.0,,,,,,,
129748096,footway,,,,False,True,7.939394051958183,"LINESTRING (121.2410765 14.1647714, 121.2411083 14.164707)",30.0,,,,,,,
45160248,footway,,,,False,True,14.923624659459273,"LINESTRING (121.2411059 14.1647853, 121.2410471 14.1649068)",30.0,,,,,,,
45160284,footway,,,,False,True,3.5264955097268995,"LINESTRING (121.2411059 14.1647853, 121.2410765 14.1647714)",30.0,,,,,,,
45160284,footway,,,,False,False,24.913358804051985,"LINESTRING (121.2411059 14.1647853, 121.2411776 14.1648192, 121.2412083 14.1647582, 121.2411364 14.1647214)",30.0,,,,,,,
61789245,footway,,,,False,False,5.588054789626658,"LINESTRING (121.2409781 14.1649311, 121.2410247 14.1649531)",30.0,,,,,,,
61789245,footway,,,,False,True,2.5563525460975174,"LINESTRING (121.2409781 14.1649311, 121.2409568 14.164921)",30.0,,,,,,,
129748095,footway,,,,False,True,20.61963758324302,"LINESTRING (121.2409781 14.1649311, 121.2410559 14.1647617)",30.0,,,,,,,
1316742224,footway,,,,False,False,12.334089348687353,"LINESTRING (121.2414118 14.1675792, 121.241306 14.167537)",30.0,,,,,,,
1316742224,footway,,,,False,True,5.437698399692783,"LINESTRING (121.2414118 14.1675792, 121.2414573 14.1676003)",30.0,,,,,,,
129748991,footway,,,,False,False,5.461478069435492,"LINESTRING (121.2414118 14.1675792, 121.2414359 14.1675929, 121.2414573 14.1676003)",30.0,,,,,,,
129748991,footway,,,,False,True,11.520965155246829,"LINESTRING (121.2414118 14.1675792, 121.2414069 14.1675599, 121.2414168 14.1675398, 121.2414461 14.1674853)",30.0,,,,,,,
60786959,footway,,,,False,False,15.097331529599941,"LINESTRING (121.2415263 14.1675966, 121.2414461 14.1674853)",30.0,,,,,,,
60786959,footway,,,,False,True,7.253894197721763,"LINESTRING (121.2415263 14.1675966, 121.2415648 14.1676501)",30.0,,,,,,,
129748991,footway,,,,False,True,7.5976021982170625,"LINESTRING (121.2415263 14.1675966, 121.2414707 14.1676049, 121.2414573 14.1676003)",30.0,,,,,,,
130922858,steps,,,,False,False,3.4520801935351133,"LINESTRING (121.2437328 14.1673869, 121.2437625 14.1673985)",30.491031197138334,,,no,,,,
130922860,path,,,,False,False,14.491362518895004,"LINESTRING (121.2437328 14.1673869, 121.2437034 14.1674606, 121.2437508 14.1674834)",30.0,,,no,,,,
130922860,path,,,,False,True,14.504660988713063,"LINESTRING (121.2437328 14.1673869, 121.2436641 14.1673523, 121.2436429 14.1673291, 121.2436526 14.1673066)",30.0,,,no,,,,
130922858,steps,,,,False,True,3.4520801935351133,"LINESTRING (121.2437625 14.1673985, 121.2437328 14.1673869)",30.491031197138334,,,no,,,,
58072638,footway,,,,False,True,11.664770915447312,"LINESTRING (121.2437233 14.1675848, 121.2437456 14.1674978, 121.2437508 14.1674834)",30.0,,,,,,,
73160175,footway,,,,False,False,38.99294932784357,"LINESTRING (121.2437233 14.1675848, 121.2439676 14.1677037, 121.2440483 14.1677385)",30.0,,,,,,,
"[130922859, 73160175]",footway,,,,False,"[False, True]",16.63206871777257,"LINESTRING (121.2437233 14.1675848, 121.2437034 14.1675783, 121.2436695 14.1676451, 121.2436449 14.1676944)",30.0,,,,,,,
131207618,footway,,,,False,False,4.6400580997010525,"LINESTRING (121.2402852 14.160733, 121.2402675 14.160722, 121.240256 14.1607402)",30.0,,,,,,,
131207618,footway,,,,False,True,10.44635833833366,"LINESTRING (121.2402852 14.160733, 121.2403254 14.1606682, 121.2403093 14.1606586)",30.0,,,,,,,
131207619,steps,,,,False,True,4.525752944322008,"LINESTRING (121.2402852 14.160733, 121.2403173 14.1607511, 121.2403214 14.1607536)",30.491031197138334,,,permissive,,,,
131287570,footway,,,,False,False,11.278177059849702,"LINESTRING (121.2431592 14.1636318, 121.2430595 14.1636625)",30.0,,,,,,,
131287566,footway,,,,False,False,17.606274026458586,"LINESTRING (121.2431592 14.1636318, 121.2431388 14.1635982, 121.2431066 14.1635748, 121.2430675 14.1635654, 121.2430255 14.1635721)",30.0,,,,,,,
131287566,footway,,,,False,True,17.257545625374437,"LINESTRING (121.2431592 14.1636318, 121.2431646 14.1636706, 121.2431541 14.1637084, 121.2431292 14.1637392, 121.2430953 14.1637578)",30.0,,,,,,,
131287569,footway,,,,False,False,74.99976228078188,"LINESTRING (121.2431592 14.1636318, 121.2432894 14.1635826, 121.2433079 14.1635745, 121.2433346 14.163555, 121.2433763 14.1635173, 121.2434138 14.1634874, 121.2434348 14.1634786, 121.243456 14.1634815, 121.2435736 14.1635235, 121.2435988 14.1635368, 121.2436203 14.1635511, 121.2437514 14.1636594)",30.0,,,,,,,
131287570,footway,,,,False,False,6.49303893704164,"LINESTRING (121.2429651 14.1636921, 121.2429073 14.1637085)",30.0,,,,,,,
131287570,footway,,,,False,True,10.696687547065942,"LINESTRING (121.2429651 14.1636921, 121.2430595 14.1636625)",30.0,,,,,,,
131287566,footway,,,,False,False,17.555514252392516,"LINESTRING (121.2429651 14.1636921, 121.2429839 14.1637267, 121.2430151 14.1637515, 121.2430538 14.1637626, 121.2430953 14.1637578)",30.0,,,,,,,
131287566,footway,,,,False,True,16.204164921136318,"LINESTRING (121.2429651 14.1636921, 121.2429613 14.1636553, 121.2429718 14.1636197, 121.242995 14.1635904, 121.2430255 14.1635721)",30.0,,,,,,,
131287570,footway,,,,False,True,6.49303893704164,"LINESTRING (121.2429073 14.1637085, 121.2429651 14.1636921)",30.0,,,,,,,
210943829,footway,,,,False,False,9.98326879146722,"LINESTRING (121.2429073 14.1637085, 121.2429097 14.1637268, 121.2429046 14.1637447, 121.2428929 14.1637592, 121.2428762 14.1637683, 121.2428601 14.1637706)",30.0,,,,,,,
210943829,footway,,,,False,True,22.775179479619204,"LINESTRING (121.2429073 14.1637085, 121.2428996 14.1636946, 121.2428876 14.1636839, 121.2428727 14.1636777, 121.2428565 14.1636766, 121.2428408 14.1636807, 121.2428274 14.1636896, 121.2428178 14.1637023, 121.242813 14.1637173, 121.2428136 14.1637331, 121.2428195 14.1637478, 121.2428301 14.1637597, 121.2428442 14.1637676, 121.2428601 14.1637706)",30.0,,,,,,,
60798747,footway,,,,False,True,11.277940214626582,"LINESTRING (121.2430953 14.1637578, 121.2430595 14.1636625)",30.0,,,,,,,
131287566,footway,,,,False,False,17.257545625374433,"LINESTRING (121.2430953 14.1637578, 121.2431292 14.1637392, 121.2431541 14.1637084, 121.2431646 14.1636706, 121.2431592 14.1636318)",30.0,,,,,,,
131287566,footway,,,,False,True,17.555514252392516,"LINESTRING (121.2430953 14.1637578, 121.2430538 14.1637626, 121.2430151 14.1637515, 121.2429839 14.1637267, 121.2429651 14.1636921)",30.0,,,,,,,
