source_node_id,target_node_id,road_length,road_type,name,one-way,max_speed,access,lanes
1300391195,5246779339,21.721175541836388,residential,Unnamed,False,31.86,Uncategorized,
1300391195,253764883,367.1494763513282,residential,Juan Luna Extension,False,31.86,Uncategorized,
1300391195,1300391113,140.78307328317172,service,Unnamed,False,30.0,destination,
1300391201,8289287650,3.9576476484193357,unclassified,Unnamed,False,33.07,Uncategorized,
1300391201,949612033,162.73831943089652,primary,National Highway,False,30.49,Uncategorized,4
1300391201,28997179,101.61558160583937,primary,National Highway,False,30.49,Uncategorized,4
1300391206,945030934,163.6708304174271,service,Unnamed,False,25.85,Uncategorized,
1300391206,1300391206,106.78508510528206,service,Unnamed,False,25.85,Uncategorized,
1300391206,1300391206,106.78508510528208,service,Unnamed,False,25.85,Uncategorized,
1300391207,1300391244,176.8470647153049,residential,Unnamed,False,31.86,destination,
1300391207,1300391258,115.49128128029847,residential,Unnamed,False,31.86,destination,
1300391207,1300391186,36.19385935002497,residential,Unnamed,False,31.86,destination,
1300391207,1300391122,49.702679203493936,residential,Unnamed,False,31.86,destination,
1300391214,1300391127,121.80794862516831,residential,Yamashita Street,False,30.0,Uncategorized,1
1300391214,3970334285,40.57493372353192,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391214,1300391233,70.00097268101584,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391215,1300391331,178.63344498106804,residential,Ilang Ilang,False,31.86,Uncategorized,
1300391215,1300391325,49.27581999970278,residential,Rosal,False,31.86,Uncategorized,
1300391215,425124930,58.73730630100558,residential,Rosal,False,31.86,Uncategorized,
1300391220,12718893569,8.637041749071422,residential,Unnamed,False,31.86,Uncategorized,
1300391220,454085708,142.4961743975435,primary,National Highway,False,30.49,Uncategorized,4
1300391220,8887406017,42.58075074694916,primary,National Highway,False,30.49,Uncategorized,4
1300391223,500063546,47.31558847616992,residential,Eco-Garden Street,False,30.0,Uncategorized,
1300391223,1300391131,124.15606199442817,residential,Unnamed,False,30.0,Uncategorized,2
1300391223,1300391234,219.99602243810165,residential,Unnamed,False,30.0,Uncategorized,2
1300391226,1300391258,46.76627753179389,residential,Unnamed,False,31.86,destination,
1300391226,8289262031,39.377307455131,residential,Unnamed,False,31.86,destination,
1300391226,1300391122,120.5265292240964,residential,Unnamed,False,31.86,destination,
1300391227,1300391112,41.79081939986976,residential,Unnamed,False,31.86,Uncategorized,
1300391227,1300391145,164.30678815886486,residential,Unnamed,False,31.86,Uncategorized,
1300391227,1375542564,72.35455768263081,residential,Unnamed,False,31.86,Uncategorized,
1300391233,3970334291,7.215925718824607,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391233,1300391356,161.95426265631383,residential,Unnamed,False,30.0,private,
1300391233,1300391214,70.00097268101584,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391234,1127246089,15.959148203936525,primary,National Highway,False,30.49,Uncategorized,4
1300391234,7694272309,30.888582618835464,primary,National Highway,False,30.49,Uncategorized,4
1300391234,1300391223,219.99602243810168,residential,Unnamed,False,30.0,Uncategorized,2
1300391236,1300391105,28.96306696260237,residential,Unnamed,False,31.86,destination,
1300391236,1300391157,100.60121411540618,residential,Unnamed,False,31.86,destination,
1300391236,1300391246,117.90974048620656,residential,Unnamed,False,31.86,destination,
1300391242,1300391360,51.3054967043754,residential,Unnamed,False,31.86,destination,
1300391242,8894407205,25.332711688551235,residential,Unnamed,True,30.0,destination,
1300391244,1300391207,176.8470647153049,residential,Unnamed,False,31.86,destination,
1300391244,1300391320,49.62639974749781,residential,Unnamed,False,31.86,destination,
1300391244,1300391363,38.90508991801144,residential,Unnamed,False,31.86,destination,
1300391246,1300391236,117.90974048620656,residential,Unnamed,False,31.86,destination,
1300391246,1300391360,305.1996215159885,residential,Unnamed,False,31.86,destination,
1300391246,1300391167,34.24952394753083,residential,Unnamed,False,31.86,destination,
1300391248,1300391161,27.85475678204803,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391248,11750543436,5.336700617754521,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391248,253502699,42.611484153102666,unclassified,Unnamed,True,30.0,destination,
1300391251,1300391174,11.12192952904023,residential,Unnamed,False,31.86,destination,
1300391251,1304345839,114.99903492892992,residential,Unnamed,False,31.86,destination,
1300391251,1300391281,69.99528237600558,residential,Unnamed,False,31.86,destination,
1300391258,1300391207,115.49128128029847,residential,Unnamed,False,31.86,destination,
1300391258,1300391268,39.73373655669426,residential,Unnamed,False,31.86,destination,
1300391258,1300391226,46.76627753179389,residential,Unnamed,False,31.86,destination,
1300391263,1300391295,9.881558589429638,tertiary,Villegas,False,30.0,Uncategorized,
1300391263,1300391326,57.811032574046685,residential,Unnamed,False,31.86,Uncategorized,
1300391263,417266890,106.8420400072246,tertiary,Villegas,False,30.0,Uncategorized,
1300391265,1300391283,67.27153713346667,residential,Yamashita Street,False,30.0,Uncategorized,1
1300391266,1300391301,79.67510946113437,residential,Tikling,False,40.0,Uncategorized,
1300391267,1711050140,122.55360648592094,residential,Unnamed,False,31.86,Uncategorized,
1300391267,1711050169,104.75195102654119,residential,Unnamed,False,31.86,Uncategorized,
1300391267,1711050164,141.3086671996052,service,Unnamed,False,25.85,Uncategorized,
1300391268,1300391186,104.90475573351333,residential,Unnamed,False,31.86,destination,
1300391268,1300391158,41.233814687320105,residential,Unnamed,False,31.86,destination,
1300391268,1300391258,39.73373655669426,residential,Unnamed,False,31.86,destination,
1300391270,1127246023,83.97903382749516,residential,Unnamed,False,31.86,Uncategorized,
1300391270,1302792336,107.63768670884488,residential,Unnamed,False,31.86,Uncategorized,
1300391270,1300391134,315.9434811988908,residential,Unnamed,False,31.86,Uncategorized,
1300391272,417266883,34.0407669609359,tertiary,Villegas,False,30.0,Uncategorized,
1300391272,11787098264,94.44546839991594,tertiary,Villegas,False,30.0,Uncategorized,
1300391272,1300391295,253.00644026554457,pedestrian,Unnamed,False,30.49,Uncategorized,
1300391274,1300391112,22.26709225113247,residential,Unnamed,False,31.86,Uncategorized,
1300391274,1300391146,59.73069269178864,residential,Unnamed,False,31.86,Uncategorized,
1300391274,7271108157,5.229628244355775,residential,Rose Street,False,31.86,Uncategorized,
1300391275,1300391146,38.39857560537188,residential,Gladiola Street,False,31.86,Uncategorized,
1300391275,12309592203,144.46928381198666,residential,Gladiola Street,False,31.86,Uncategorized,
1300391275,7271108157,90.7395871108947,residential,Rose Street,False,31.86,Uncategorized,
1300391281,8289262031,9.330271090083732,residential,Unnamed,False,31.86,destination,
1300391281,1300391191,23.992917459729398,residential,Unnamed,False,31.86,destination,
1300391281,1300391251,69.99528237600558,residential,Unnamed,False,31.86,destination,
1300391283,1300391182,38.589506556931724,residential,Yamashita Street,False,30.0,Uncategorized,1
1300391283,500066111,101.50778015340565,residential,Unnamed,False,31.86,Uncategorized,
1300391283,1300391265,67.27153713346667,residential,Yamashita Street,False,30.0,Uncategorized,1
1300391284,1300391161,110.09534527528865,residential,Labay Street,False,30.0,Uncategorized,2
1300391284,3970334288,67.70650297523912,residential,Unnamed,False,30.0,Uncategorized,
1300391284,1300391131,174.9674621577714,residential,Unnamed,False,30.0,Uncategorized,
1300391286,1300391360,20.843157307122958,residential,Unnamed,False,31.86,destination,
1300391286,1304345839,35.804127776638126,residential,Unnamed,False,31.86,destination,
1300391286,1300391174,153.8439410354498,residential,Unnamed,False,31.86,destination,
1300391289,1229057593,39.76735252080193,residential,Unnamed,False,31.86,Uncategorized,
1300391295,1300391263,9.881558589429638,tertiary,Villegas,False,30.0,Uncategorized,
1300391295,417266883,142.75731093041952,tertiary,Villegas,False,30.0,Uncategorized,
1300391295,1300391272,253.0064402655446,pedestrian,Unnamed,False,30.49,Uncategorized,
1300391301,1300391266,79.67510946113437,residential,Tikling,False,40.0,Uncategorized,
1300391301,8336682896,68.28092517683598,residential,Tikling,False,40.0,Uncategorized,
1300391301,8386697354,161.84912337193074,residential,Unnamed,False,31.86,Uncategorized,
1300391302,3867172345,44.51645898555516,service,Unnamed,False,30.0,destination,
1300391302,1300391111,71.67364495951001,service,Unnamed,False,30.0,destination,
1300391302,8289426900,55.40716325596205,service,Unnamed,False,30.0,destination,
1300391308,1256324696,30.71153938916463,residential,Tikling,False,40.0,Uncategorized,
1300391308,8336682896,62.67730635355707,residential,Tikling,False,40.0,Uncategorized,
1300391308,1375542569,40.55226223757814,residential,Unnamed,False,31.86,Uncategorized,
1300391308,1520576429,99.31293224088077,residential,Unnamed,False,31.86,Uncategorized,
1300391309,1300391105,33.36127934339056,residential,Unnamed,False,31.86,destination,
1300391309,1300391167,141.52832877216363,residential,Unnamed,False,31.86,destination,
1300391309,1300391320,61.948945112524974,residential,Unnamed,False,31.86,destination,
1300391320,1300391122,158.48522862661247,residential,Unnamed,False,31.86,destination,
1300391320,1300391244,49.62639974749781,residential,Unnamed,False,31.86,destination,
1300391320,1300391309,61.94894511252498,residential,Unnamed,False,31.86,destination,
1300391325,1300391215,49.27581999970278,residential,Rosal,False,31.86,Uncategorized,
1300391325,8896947382,17.371984648784494,residential,Rosal,False,31.86,Uncategorized,
1300391325,2069449253,182.09066307509445,residential,Sampaguita,False,31.86,Uncategorized,
1300391326,1300391263,57.811032574046685,residential,Unnamed,False,31.86,Uncategorized,
1300391327,1229057575,45.71119977884582,residential,Unnamed,False,31.86,Uncategorized,
1300391327,1300391110,39.560067450361295,residential,Unnamed,False,31.86,Uncategorized,
1300391327,11206734292,127.82960942972616,residential,Unnamed,False,31.86,Uncategorized,
1300391329,1300391146,121.90760336152704,residential,Unnamed,False,31.86,Uncategorized,
1300391331,1300391215,178.63344498106804,residential,Ilang Ilang,False,31.86,Uncategorized,
1300391331,1300391121,55.72754495275251,residential,Jasmine,False,31.86,Uncategorized,
1300391331,2069449253,45.32255288437738,residential,Jasmine,False,31.86,Uncategorized,
1300391344,1300391371,26.39385106034219,residential,Unnamed,False,31.86,destination,
1300391344,1300391350,184.13199105520766,residential,Unnamed,False,31.86,destination,
1300391344,1300391350,231.85766303722943,residential,Unnamed,False,31.86,destination,
1300391350,1304345775,22.996576126426525,residential,Unnamed,False,31.86,destination,
1300391350,1300391344,231.85766303722943,residential,Unnamed,False,31.86,destination,
1300391350,1300391344,184.13199105520766,residential,Unnamed,False,31.86,destination,
1300391352,1300391131,47.68052239030849,residential,Labay Street,False,30.0,Uncategorized,1
1300391352,2021099182,76.31042052290933,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391352,500063546,113.74703937795562,secondary,Jamboree Road,False,30.0,Uncategorized,2
1300391356,1300391365,46.90411313584521,residential,Unnamed,False,30.0,destination,
1300391356,1127245998,13.525908176131885,residential,Unnamed,False,30.0,destination,
1300391356,1300391233,161.95426265631383,residential,Unnamed,False,30.0,private,
1300391360,1300391286,20.843157307122958,residential,Unnamed,False,31.86,destination,
1300391360,1300391242,51.3054967043754,residential,Unnamed,False,31.86,destination,
1300391360,1300391246,305.1996215159885,residential,Unnamed,False,31.86,destination,
1300391363,1300391186,181.3099518237296,residential,Unnamed,False,31.86,destination,
1300391363,1300391244,38.90508991801144,residential,Unnamed,False,31.86,destination,
1300391363,1300391192,223.52181222769838,residential,Unnamed,False,31.86,destination,
1300391365,1300391356,46.90411313584521,residential,Unnamed,False,30.0,destination,
1300391365,11750543443,114.19462798684536,service,Unnamed,False,30.0,destination,
1300391365,3970334280,268.0634842340625,residential,Unnamed,False,30.0,destination,
1300391369,1300391145,73.00666899675163,residential,Unnamed,False,31.86,Uncategorized,
1300391371,1300391344,26.39385106034219,residential,Unnamed,False,31.86,destination,
1300391371,1300391158,27.66727905060338,residential,Unnamed,False,31.86,destination,
1300391371,1300391191,170.2900895753259,residential,Unnamed,False,31.86,destination,
1300391372,1229057575,38.79741862871585,residential,Unnamed,False,31.86,Uncategorized,
1300393481,12188365833,4.875935036539341,footway,Unnamed,False,30.0,Uncategorized,
1300393481,790709130,27.097611019381354,service,Unnamed,False,25.85,Uncategorized,
1300393481,12186673176,7.045129287856061,footway,Unnamed,False,30.0,Uncategorized,
1302792176,1302792290,74.04344484726805,residential,Unnamed,False,31.86,destination,
1302792176,8295890956,61.708928990345115,residential,Unnamed,False,31.86,destination,
1302792176,1302792398,126.25802168207558,residential,Unnamed,False,31.86,destination,
1302792177,1304345925,63.68258253204794,residential,Unnamed,False,30.0,private,2
1302792177,1302792366,225.16102866511164,residential,Unnamed,False,30.0,private,2
1302792177,1302792330,86.16905360021599,residential,Unnamed,False,30.0,private,2
1302792177,5104436191,48.183036880461906,residential,Unnamed,False,30.0,private,2
1302792186,1302792428,54.39420184042549,residential,Unnamed,False,31.86,private,2
1302792186,1302792274,50.7828808039423,residential,Unnamed,False,31.86,private,2
1302792186,1302792247,130.19855996204427,residential,Unnamed,False,31.86,private,2
1302792194,1302792221,50.86653556135027,residential,Unnamed,False,31.86,private,2
1302792194,1302792282,51.16014341206955,residential,Unnamed,False,31.86,private,2
1302792194,1302792408,105.88897612144467,residential,Unnamed,False,31.86,private,2
1302792207,1302792289,127.44924891806897,residential,Unnamed,False,31.86,destination,
1302792207,1302792352,87.45536058386523,residential,Unnamed,False,31.86,destination,
1302792207,1304345937,12.335474059465627,residential,Unnamed,False,31.86,destination,
1302792214,1302792408,46.308155675062295,residential,Prince Lake,False,31.86,private,2
1302792214,1302792234,45.75876067958062,residential,Jackson River,False,31.86,private,2
1302792214,1302792221,142.44797830477302,residential,Jackson River,False,31.86,private,2
1302792219,8894019406,44.6269824823362,residential,Unnamed,False,31.86,destination,
1302792219,3423270702,26.364606168416408,residential,Unnamed,False,31.86,destination,
1302792219,10976457097,31.906089248757162,residential,Unnamed,True,31.86,no,1
1302792219,10976457096,31.75375871135804,residential,Unnamed,False,31.86,Uncategorized,1
1302792221,1302792270,46.21564928611473,residential,Jackson River,False,31.86,private,2
1302792221,1302792194,50.86653556135027,residential,Unnamed,False,31.86,private,2
1302792221,1302792214,142.44797830477302,residential,Jackson River,False,31.86,private,2
1302792231,1302792427,269.92913104727376,residential,Unnamed,False,31.86,Uncategorized,
1302792231,2785682455,310.10464973260605,residential,Unnamed,False,31.86,Uncategorized,
1302792231,2785682448,360.89676562525517,service,Unnamed,False,25.85,Uncategorized,
1302792234,1304345868,38.979231296137286,residential,Jackson River,False,31.86,private,2
1302792234,1302792214,45.75876067958062,residential,Jackson River,False,31.86,private,2
1302792234,1302792247,121.67017972983419,residential,Unnamed,False,31.86,private,2
1302792237,1302792274,50.36962980983013,residential,Timber Lake,False,31.86,private,2
1302792237,1302792241,66.46453823896374,residential,Timber Lake,False,31.86,private,2
1302792237,1302792271,134.8179653395002,residential,Geneva Lake,False,30.0,private,2
1302792237,1302792383,182.27863414992473,residential,Geneva Lake,False,30.0,private,2
1302792241,1302792299,64.65798456238352,residential,Unnamed,False,30.0,private,2
1302792241,1302792424,61.415666660470436,residential,Timber Lake,False,31.86,private,2
1302792241,1302792237,66.46453823896374,residential,Timber Lake,False,31.86,private,2
1302792247,1302792234,121.67017972983417,residential,Unnamed,False,31.86,private,2
1302792247,1302792186,130.19855996204424,residential,Unnamed,False,31.86,private,2
1302792247,1304345924,60.42523165120819,residential,Unnamed,False,31.86,private,2
1302792247,1302792428,108.19491870877876,residential,Unnamed,False,31.86,private,2
1302792249,1302792352,46.509769960290946,residential,Unnamed,False,31.86,destination,
1302792249,3423270710,37.94925701545029,residential,Unnamed,False,31.86,destination,
1302792249,1302792290,134.60549858869584,residential,Unnamed,False,31.86,destination,
1302792255,1302792276,90.1414999201564,residential,Pelican Lake,False,30.0,private,2
1302792255,1302792383,52.72870149578502,residential,Pelican Lake,False,30.0,private,2
1302792255,1302792353,151.99343934648243,residential,Unnamed,False,30.0,private,2
1302792255,1302792299,180.4260708922282,residential,Unnamed,False,30.0,private,2
1302792265,3101376765,53.03997256006859,residential,Unnamed,False,31.86,Uncategorized,
1302792265,8389108595,43.48443415648759,residential,Unnamed,False,31.86,Uncategorized,
1302792265,1300391134,87.10400267203538,residential,Unnamed,False,31.86,Uncategorized,
1302792265,1302792288,87.29894144919682,residential,Unnamed,False,31.86,Uncategorized,
1302792267,1302792288,40.25690300684363,residential,Unnamed,False,31.86,Uncategorized,
1302792270,1302792383,67.80190864079007,residential,Geneva Lake,False,30.0,private,2
1302792270,1302792221,46.21564928611473,residential,Jackson River,False,31.86,private,2
1302792270,1302792356,90.53152758710198,residential,Geneva Lake,False,30.0,private,2
1302792271,1304345956,15.828726363416806,residential,Geneva Lake,False,30.0,private,2
1302792271,1304345730,43.717301793478995,residential,Campbell Creek,False,31.86,private,2
1302792271,1304345814,39.653164375192105,residential,Campbell Creek,False,31.86,private,2
1302792271,1302792237,134.8179653395002,residential,Geneva Lake,False,30.0,private,2
1302792274,1302792237,50.36962980983013,residential,Timber Lake,False,31.86,private,2
1302792274,1302792186,50.7828808039423,residential,Unnamed,False,31.86,private,2
1302792274,1304345924,187.44222806333636,residential,Timber Lake,False,31.86,private,2
1302792274,1304345921,421.8431793269126,residential,Unnamed,False,31.86,private,2
1302792276,1302792255,90.1414999201564,residential,Pelican Lake,False,30.0,private,2
1302792276,7191355243,57.378321930088816,residential,Unnamed,False,30.0,private,2
1302792276,1302792299,134.2559892214393,residential,Unnamed,False,30.0,private,2
1302792282,1302792194,51.16014341206955,residential,Unnamed,False,31.86,private,2
1302792282,1302792428,50.64071556314372,residential,Unnamed,False,31.86,private,2
1302792282,1302792408,115.549627933356,residential,Prince Lake,False,31.86,private,2
1302792284,1302792295,23.788228483895267,residential,Timber Lake,False,31.86,private,2
1302792288,1302792267,40.25690300684363,residential,Unnamed,False,31.86,Uncategorized,
1302792288,1302792325,28.699871776598474,residential,Unnamed,False,31.86,Uncategorized,
1302792288,1302792265,87.29894144919682,residential,Unnamed,False,31.86,Uncategorized,
1302792289,1302792207,127.44924891806897,residential,Unnamed,False,31.86,destination,
1302792289,1302792290,60.27611120761479,residential,Unnamed,False,31.86,destination,
1302792289,1302792352,91.12899335608193,residential,Unnamed,False,31.86,destination,
1302792290,1302792289,60.27611120761479,residential,Unnamed,False,31.86,destination,
1302792290,1302792176,74.04344484726805,residential,Unnamed,False,31.86,destination,
1302792290,1302792249,134.60549858869584,residential,Unnamed,False,31.86,destination,
1302792295,1302792366,53.88574706875248,residential,Unnamed,False,30.0,private,2
1302792295,1302792284,23.788228483895267,residential,Timber Lake,False,31.86,private,2
1302792295,1302792308,225.0031836431738,residential,Timber Lake,False,31.86,private,2
1302792299,1302792276,134.2559892214393,residential,Unnamed,False,30.0,private,2
1302792299,1302792241,64.65798456238352,residential,Unnamed,False,30.0,private,2
1302792299,1302792255,180.4260708922282,residential,Unnamed,False,30.0,private,2
1302792308,1302792424,36.59157432854854,residential,Timber Lake,False,31.86,private,2
1302792308,1302792371,59.143181435717466,residential,Unnamed,False,30.0,private,2
1302792308,1302792295,225.0031836431738,residential,Timber Lake,False,31.86,private,2
1302792310,1302792394,50.254346448986084,residential,Unnamed,False,30.0,private,2
1302792310,1302792435,92.50791998649242,residential,Unnamed,False,30.0,private,2
1302792310,1302792437,108.70910375530191,residential,Unnamed,False,30.0,private,2
1302792325,1302792288,28.699871776598474,residential,Unnamed,False,31.86,Uncategorized,
1302792325,8389123441,43.26376202808487,residential,Unnamed,False,31.86,Uncategorized,
1302792325,8389126226,102.65661885340722,residential,Unnamed,False,31.86,Uncategorized,
1302792330,1302792437,85.78541722771502,residential,Unnamed,False,30.0,private,2
1302792330,1302792177,86.16905360021599,residential,Unnamed,False,30.0,private,2
1302792330,1302792394,183.54027991874068,residential,Unnamed,False,30.0,private,2
1302792336,1127246023,6.776226265334631,residential,Unnamed,False,31.86,Uncategorized,
1302792336,8389126224,4.492374720150639,residential,Unnamed,False,31.86,Uncategorized,
1302792336,1300391270,107.6376867088449,residential,Unnamed,False,31.86,Uncategorized,
1302792340,7191355243,46.68014557707909,residential,Unnamed,False,30.0,private,2
1302792340,1302792416,131.47462267986083,residential,Unnamed,False,30.0,private,2
1302792340,1302792416,129.14594193247683,residential,Unnamed,False,30.0,private,2
1302792352,1302792207,87.45536058386523,residential,Unnamed,False,31.86,destination,
1302792352,1302792249,46.509769960290946,residential,Unnamed,False,31.86,destination,
1302792352,1304345788,47.92492451871075,residential,Unnamed,False,31.86,destination,
1302792352,1302792289,91.12899335608193,residential,Unnamed,False,31.86,destination,
1302792353,1302792356,51.09097278114889,residential,Unnamed,False,30.0,private,2
1302792353,1302792416,54.98945617658752,residential,Unnamed,False,30.0,private,2
1302792353,1302792255,151.99343934648243,residential,Unnamed,False,30.0,private,2
1302792356,1302792353,51.09097278114889,residential,Unnamed,False,30.0,private,2
1302792356,1302792412,22.460391487774697,residential,Geneva Lake,False,30.0,private,2
1302792356,1302792270,90.53152758710198,residential,Geneva Lake,False,30.0,private,2
1302792358,1256325042,22.858285254718695,primary,National Highway,False,30.49,Uncategorized,4
1302792358,2596830708,228.22275844655672,primary,National Highway,False,30.49,Uncategorized,4
1302792366,1302792394,50.55418422089405,residential,Unnamed,False,30.0,private,2
1302792366,1302792177,225.16102866511164,residential,Unnamed,False,30.0,private,2
1302792366,1302792295,53.88574706875248,residential,Unnamed,False,30.0,private,2
1302792371,1302792308,59.143181435717466,residential,Unnamed,False,30.0,private,2
1302792375,8894660941,120.69856311408336,residential,Unnamed,False,31.86,Uncategorized,
1302792380,1302792409,83.31661450766056,residential,Unnamed,False,31.86,Uncategorized,
1302792383,1302792255,52.72870149578502,residential,Pelican Lake,False,30.0,private,2
1302792383,1302792270,67.80190864079007,residential,Geneva Lake,False,30.0,private,2
1302792383,1302792237,182.27863414992473,residential,Geneva Lake,False,30.0,private,2
1302792394,1302792366,50.55418422089405,residential,Unnamed,False,30.0,private,2
1302792394,1302792310,50.254346448986084,residential,Unnamed,False,30.0,private,2
1302792394,1302792330,183.54027991874068,residential,Unnamed,False,30.0,private,2
1302792398,8894019401,30.34888810812846,residential,Unnamed,False,31.86,destination,
1302792398,1304345725,62.03270419242921,residential,Unnamed,False,31.86,destination,
1302792398,1302792176,126.25802168207558,residential,Unnamed,False,31.86,destination,
1302792399,1304345762,13.89395767836418,residential,Lakewood Avenue,False,31.86,Uncategorized,2
1302792399,1304345863,359.66474878004914,residential,Lakewood Avenue,False,31.86,Uncategorized,2
1302792408,1302792214,46.308155675062295,residential,Prince Lake,False,31.86,private,2
1302792408,1302792282,115.549627933356,residential,Prince Lake,False,31.86,private,2
1302792408,1302792194,105.88897612144466,residential,Unnamed,False,31.86,private,2
1302792409,1613862363,20.20087644460797,primary,National Highway,False,30.49,Uncategorized,4
1302792409,443159976,16.542852741138315,primary,National Highway,False,30.49,Uncategorized,4
1302792409,1302792380,83.31661450766056,residential,Unnamed,False,31.86,Uncategorized,
1302792412,1302792356,22.460391487774697,residential,Geneva Lake,False,30.0,private,2
1302792416,1302792353,54.98945617658752,residential,Unnamed,False,30.0,private,2
1302792416,1302792340,131.47462267986083,residential,Unnamed,False,30.0,private,2
1302792416,1302792340,129.14594193247683,residential,Unnamed,False,30.0,private,2
1302792418,2596830882,60.35057963271214,residential,Unnamed,False,31.86,Uncategorized,
1302792418,8894367145,79.29303279599881,residential,Unnamed,False,31.86,Uncategorized,
1302792418,8894339464,68.98439254263639,residential,Unnamed,False,31.86,Uncategorized,
1302792424,1302792308,36.59157432854854,residential,Timber Lake,False,31.86,private,2
1302792424,1302792435,58.51260667323146,residential,Unnamed,False,30.0,private,2
1302792424,1302792241,61.415666660470436,residential,Timber Lake,False,31.86,private,2
1302792427,1302792440,54.53979677841447,residential,Unnamed,False,31.86,Uncategorized,
1302792427,1302792231,269.9291310472738,residential,Unnamed,False,31.86,Uncategorized,
1302792427,13066226280,60.43224397379616,residential,Unnamed,False,31.86,Uncategorized,
1302792428,1302792282,50.64071556314372,residential,Unnamed,False,31.86,private,2
1302792428,1302792186,54.39420184042549,residential,Unnamed,False,31.86,private,2
1302792428,1302792247,108.19491870877876,residential,Unnamed,False,31.86,private,2
1302792435,1302792310,92.50791998649242,residential,Unnamed,False,30.0,private,2
1302792435,1302792424,58.51260667323146,residential,Unnamed,False,30.0,private,2
1302792435,1302792437,62.901468347529956,residential,Unnamed,False,30.0,private,2
1302792437,1302792330,85.78541722771502,residential,Unnamed,False,30.0,private,2
1302792437,1302792310,108.70910375530192,residential,Unnamed,False,30.0,private,2
1302792437,1302792435,62.901468347529956,residential,Unnamed,False,30.0,private,2
1302792440,1302792427,54.53979677841447,residential,Unnamed,False,31.86,Uncategorized,
1304345725,10976428862,4.126386837590368,residential,Unnamed,False,31.86,destination,
1304345725,1302792398,62.0327041924292,residential,Unnamed,False,31.86,destination,
1304345725,10976457091,8.706736764023352,service,Unnamed,False,25.85,destination,
1304345726,1304345991,16.275688631476893,residential,Unnamed,False,31.86,destination,
1304345730,1302792271,43.717301793478995,residential,Campbell Creek,False,31.86,private,2
1304345730,1304345730,158.18487525081372,residential,Bells Creek,False,31.86,private,2
1304345730,1304345730,158.18487525081372,residential,Bells Creek,False,31.86,private,2
1304345736,1304345851,40.143909474691526,residential,Campbell Creek,False,31.86,private,2
1304345736,1304346024,67.89690280259511,residential,Unnamed,False,31.86,private,2
1304345736,1304346019,210.32693010914537,residential,"['Campbell Creek', 'Butternut Lake']",False,31.86,private,2
1304345742,1304345866,104.86901604531407,residential,Unnamed,False,31.86,Uncategorized,
1304345749,1304345862,48.52420037462138,residential,Swan Lake,False,31.86,Uncategorized,2
1304345762,1302792399,13.89395767836418,residential,Lakewood Avenue,False,31.86,Uncategorized,2
1304345762,1304345830,41.87159565804226,residential,Lakewood Avenue,False,31.86,Uncategorized,2
1304345762,1304345977,27.789660808757397,residential,Timber Lake,True,31.86,private,2
1304345775,1300391191,27.226363901698242,residential,Unnamed,False,31.86,destination,
1304345775,1300391350,22.996576126426525,residential,Unnamed,False,31.86,destination,
1304345775,1300391174,94.31602828602485,residential,Unnamed,False,31.86,destination,
1304345788,1304345805,18.34399177787656,residential,Unnamed,False,31.86,destination,
1304345788,1304345991,37.913895775035236,residential,Unnamed,False,31.86,destination,
1304345788,1304345907,73.64781277077299,residential,Unnamed,False,31.86,destination,
1304345788,1302792352,47.92492451871075,residential,Unnamed,False,31.86,destination,
1304345796,1304345862,28.198798515447972,residential,Swan Lake,False,31.86,Uncategorized,2
1304345805,1304345788,18.34399177787656,residential,Unnamed,False,31.86,destination,
1304345814,1302792271,39.653164375192105,residential,Campbell Creek,False,31.86,private,2
1304345814,1304345823,217.69305034056373,residential,Unnamed,False,31.86,private,2
1304345814,1304345931,185.32141867572864,residential,Campbell Creek,False,31.86,private,2
1304345823,1304345942,112.49467614750596,residential,Unnamed,False,31.86,private,2
1304345823,1304345931,49.8325172140105,residential,Moose Lake,False,31.86,private,2
1304345823,1304345814,217.69305034056376,residential,Unnamed,False,31.86,private,2
1304345830,1304345762,41.87159565804226,residential,Lakewood Avenue,False,31.86,Uncategorized,2
1304345830,12915368775,38.865557111989276,residential,Lakewood Avenue,False,31.86,Uncategorized,2
1304345830,1304345862,66.01996861751422,residential,Swan Lake,False,31.86,Uncategorized,2
1304345839,2394959545,39.955161142433894,residential,Unnamed,False,31.86,destination,
1304345839,1300391286,35.804127776638126,residential,Unnamed,False,31.86,destination,
1304345839,1300391251,114.99903492892992,residential,Unnamed,False,31.86,destination,
1304345851,1304345931,56.03120980677253,residential,Campbell Creek,False,31.86,private,2
1304345851,1304345736,40.143909474691526,residential,Campbell Creek,False,31.86,private,2
1304345851,1304346024,94.77714584522863,residential,Unnamed,False,31.86,private,2
1304345862,1304345796,28.198798515447972,residential,Swan Lake,False,31.86,Uncategorized,2
1304345862,1304345749,48.52420037462138,residential,Swan Lake,False,31.86,Uncategorized,2
1304345862,1304345830,66.01996861751422,residential,Swan Lake,False,31.86,Uncategorized,2
