node_id,x_coord,y_coord
453004735,59.53823806179139,41.917017993848724
453004738,60.039748795062785,42.02233425382759
453007402,36.427972361887065,75.29801389584989
453007624,36.73228938488046,76.371158740923
453008582,34.1543536867739,72.91341136236355
453008584,35.14388784762534,73.47995715282387
453009414,35.64694884591062,74.64023769044552
453009415,34.80717028576672,74.23486017341901
453009416,33.74229324502871,73.7177786294797
453009422,33.3190708951791,72.47724153293358
453009423,32.49975583326703,68.04314854670226
453011458,34.32829342175542,72.49951682275649
453011459,33.48928999411847,72.07923451621548
453011460,32.52223467601251,71.55134290515717
453012070,33.584941345722264,69.66089147020233
453014287,31.672224366763718,71.53545538226821
453014295,31.302331133510908,71.1199229537047
453014495,31.716251893255144,70.3430722210762
454085602,31.425577202423643,70.25413485067351
454085708,55.14432192182218,71.7395363463943
454085763,54.982009174466874,72.64545272888627
454085764,54.66017415677686,73.2744020886361
454085901,61.884409139748506,71.61849635242126
454086823,56.8415520633212,38.021626685797635
