y,x,street_count,highway,railway,junction,geometry
14.1663224,121.2432318,1,,,,POINT (121.2432318 14.1663224)
14.1663786,121.2431262,1,,,,POINT (121.2431262 14.1663786)
14.169431,121.2428784,3,,,,POINT (121.2428784 14.169431)
14.17192,121.2403505,1,,,,POINT (121.2403505 14.17192)
14.1719591,121.2406227,3,,,,POINT (121.2406227 14.1719591)
14.1689417,121.2430158,1,,,,POINT (121.2430158 14.1689417)
14.1753213,121.2552889,1,,,,POINT (121.2552889 14.1753213)
14.1762486,121.2602883,3,,,,POINT (121.2602883 14.1762486)
14.176268,121.2601332,3,,,,POINT (121.2601332 14.176268)
14.1787304,121.253235,1,,,,POINT (121.253235 14.1787304)
14.1810085,121.2517974,3,,,,POINT (121.2517974 14.1810085)
14.1771804,121.2488726,3,,,,POINT (121.2488726 14.1771804)
14.1780553,121.2486393,1,,,,POINT (121.2486393 14.1780553)
14.1781654,121.2483518,1,,,,POINT (121.2483518 14.1781654)
14.1816158,121.2242329,3,,,,POINT (121.2242329 14.1816158)
14.1817199,121.2240937,1,,,,POINT (121.2240937 14.1817199)
14.1592658,121.2159972,1,,,,POINT (121.2159972 14.1592658)
14.1595558,121.2239135,3,,,,POINT (121.2239135 14.1595558)
14.1620975,121.2184064,1,,,,POINT (121.2184064 14.1620975)
14.1625303,121.2161827,3,,,,POINT (121.2161827 14.1625303)
14.1627423,121.2162418,3,,,,POINT (121.2162418 14.1627423)
14.1627359,121.216425,3,,,,POINT (121.216425 14.1627359)
14.1726556,121.2154675,1,,,,POINT (121.2154675 14.1726556)
14.1726902,121.2149078,3,,,,POINT (121.2149078 14.1726902)
14.176964,121.2458361,1,,,,POINT (121.2458361 14.176964)
14.1777594,121.2455058,3,,,,POINT (121.2455058 14.1777594)
14.1795923,121.2419428,3,,,,POINT (121.2419428 14.1795923)
14.173849,121.2474787,3,,,,POINT (121.2474787 14.173849)
14.1741943,121.2482732,1,,,,POINT (121.2482732 14.1741943)
14.1754195,121.2484433,1,,,,POINT (121.2484433 14.1754195)
14.1602184,121.2442316,1,,,,POINT (121.2442316 14.1602184)
14.160955,121.244406,3,,,,POINT (121.244406 14.160955)
14.1610496,121.2443616,1,,,,POINT (121.2443616 14.1610496)
14.1640487,121.2428151,1,,,,POINT (121.2428151 14.1640487)
14.1660574,121.2415542,3,,,,POINT (121.2415542 14.1660574)
14.1660708,121.241547,1,,,,POINT (121.241547 14.1660708)
14.1747904,121.2467895,3,,,,POINT (121.2467895 14.1747904)
14.1752699,121.2465906,1,,,,POINT (121.2465906 14.1752699)
14.1765453,121.2484485,1,,,,POINT (121.2484485 14.1765453)
14.176541,121.2517169,1,,,,POINT (121.2517169 14.176541)
14.1768427,121.2508577,3,,,,POINT (121.2508577 14.1768427)
14.1768227,121.2516192,3,,,,POINT (121.2516192 14.1768227)
14.1771076,121.2509965,1,,,,POINT (121.2509965 14.1771076)
14.1774483,121.2505735,1,,,,POINT (121.2505735 14.1774483)
14.1577019,121.243285,1,,,,POINT (121.243285 14.1577019)
14.1577415,121.2432651,3,,,,POINT (121.2432651 14.1577415)
14.1611588,121.2407278,1,,,,POINT (121.2407278 14.1611588)
14.1611887,121.2407842,3,,,,POINT (121.2407842 14.1611887)
14.1736945,121.2444556,1,,,,POINT (121.2444556 14.1736945)
14.1609322,121.2345975,1,turning_circle,,,POINT (121.2345975 14.1609322)
14.1655017,121.2342325,1,,,,POINT (121.2342325 14.1655017)
14.1548219,121.2345159,3,,,,POINT (121.2345159 14.1548219)
14.1551309,121.2347477,3,,,,POINT (121.2347477 14.1551309)
14.1622068,121.2220041,3,,,,POINT (121.2220041 14.1622068)
14.1732472,121.2118556,3,,,,POINT (121.2118556 14.1732472)
14.1735964,121.2118319,1,,,,POINT (121.2118319 14.1735964)
14.1738281,121.222512,3,,,,POINT (121.222512 14.1738281)
14.176454,121.2229399,1,,,,POINT (121.2229399 14.176454)
14.1649892,121.2421841,1,,,,POINT (121.2421841 14.1649892)
14.1744887,121.2475341,1,,,,POINT (121.2475341 14.1744887)
14.17837,121.2451075,1,,,,POINT (121.2451075 14.17837)
14.1694225,121.2455346,3,,,,POINT (121.2455346 14.1694225)
14.1695694,121.2460006,1,,,,POINT (121.2460006 14.1695694)
14.1646055,121.2440265,1,,,,POINT (121.2440265 14.1646055)
14.1646276,121.2440772,3,,,,POINT (121.2440772 14.1646276)
14.1771603,121.2220219,1,,,,POINT (121.2220219 14.1771603)
14.1774085,121.2219303,3,,,,POINT (121.2219303 14.1774085)
14.1788439,121.2221874,3,,,,POINT (121.2221874 14.1788439)
14.1791297,121.2220175,3,,,,POINT (121.2220175 14.1791297)
14.1822182,121.2233178,1,,,,POINT (121.2233178 14.1822182)
14.1821308,121.2241,3,,,,POINT (121.2241 14.1821308)
14.182442,121.2239846,1,,,,POINT (121.2239846 14.182442)
14.1779395,121.231057,1,,,,POINT (121.231057 14.1779395)
14.1792195,121.2307797,3,,,,POINT (121.2307797 14.1792195)
14.1792649,121.232853,4,,,,POINT (121.232853 14.1792649)
14.1566184,121.2427417,1,,,,POINT (121.2427417 14.1566184)
14.1601905,121.2411252,1,,,,POINT (121.2411252 14.1601905)
14.1622631,121.2404613,1,,,,POINT (121.2404613 14.1622631)
14.1633149,121.2411467,3,,,,POINT (121.2411467 14.1633149)
14.1633279,121.2411562,1,,,,POINT (121.2411562 14.1633279)
14.1650425,121.240541,1,,,,POINT (121.240541 14.1650425)
14.1522072,121.2343599,1,,,,POINT (121.2343599 14.1522072)
14.1636594,121.2437514,3,,,,POINT (121.2437514 14.1636594)
14.1604004,121.2471945,3,,,,POINT (121.2471945 14.1604004)
14.1604593,121.2473146,3,,,,POINT (121.2473146 14.1604593)
14.1604952,121.2471424,1,,,,POINT (121.2471424 14.1604952)
14.1613275,121.2468716,3,,,,POINT (121.2468716 14.1613275)
14.1622698,121.2495445,1,,,,POINT (121.2495445 14.1622698)
14.1638642,121.2436384,3,,,,POINT (121.2436384 14.1638642)
14.1650518,121.243883,1,,,,POINT (121.243883 14.1650518)
14.1691899,121.241775,3,,,,POINT (121.241775 14.1691899)
14.1692067,121.2415342,1,,,,POINT (121.2415342 14.1692067)
14.1599193,121.245395,1,,,,POINT (121.245395 14.1599193)
14.1600767,121.2456223,3,,,,POINT (121.2456223 14.1600767)
14.1586541,121.2428964,1,,,,POINT (121.2428964 14.1586541)
14.1587746,121.2429118,1,,,,POINT (121.2429118 14.1587746)
14.1591471,121.2424426,1,,,,POINT (121.2424426 14.1591471)
14.1683571,121.243878,4,crossing,,,POINT (121.243878 14.1683571)
14.1595247,121.2459328,1,,,,POINT (121.2459328 14.1595247)
14.1610832,121.2466618,1,,,,POINT (121.2466618 14.1610832)
14.1611937,121.2466035,4,,,,POINT (121.2466035 14.1611937)
14.1615284,121.2475708,3,,,,POINT (121.2475708 14.1615284)
14.1616496,121.2477779,3,,,,POINT (121.2477779 14.1616496)
14.1619327,121.2488532,1,,,,POINT (121.2488532 14.1619327)
14.1620047,121.2489906,3,,,,POINT (121.2489906 14.1620047)
14.1621534,121.2486883,3,,,,POINT (121.2486883 14.1621534)
14.1622393,121.248859,4,,,,POINT (121.248859 14.1622393)
14.1623384,121.2488014,4,,,,POINT (121.2488014 14.1623384)
14.1623627,121.2491041,3,,,,POINT (121.2491041 14.1623627)
14.1633252,121.2395854,1,,,,POINT (121.2395854 14.1633252)
14.1634751,121.2393853,1,,,,POINT (121.2393853 14.1634751)
14.1636577,121.239384,1,,,,POINT (121.239384 14.1636577)
14.1638891,121.2394981,1,,,,POINT (121.2394981 14.1638891)
14.162243,121.248639,4,,,,POINT (121.248639 14.162243)
14.1761895,121.2428078,3,,,,POINT (121.2428078 14.1761895)
14.1762743,121.2430242,1,,,,POINT (121.2430242 14.1762743)
14.1641282,121.2436546,3,,,,POINT (121.2436546 14.1641282)
14.1484108,121.2587174,1,,,,POINT (121.2587174 14.1484108)
14.1484177,121.2580291,1,,,,POINT (121.2580291 14.1484177)
14.1484201,121.258221,4,,,,POINT (121.258221 14.1484201)
14.1537038,121.2535833,1,,,,POINT (121.2535833 14.1537038)
14.1562238,121.2563433,1,,,,POINT (121.2563433 14.1562238)
14.1715064,121.249162,3,,,,POINT (121.249162 14.1715064)
14.1712294,121.2486313,1,,,,POINT (121.2486313 14.1712294)
14.1713531,121.2488683,4,,,,POINT (121.2488683 14.1713531)
14.1716777,121.2494902,3,,,,POINT (121.2494902 14.1716777)
14.1708554,121.2486027,3,,,,POINT (121.2486027 14.1708554)
14.1710625,121.2484844,1,,,,POINT (121.2484844 14.1710625)
14.1751832,121.2515717,1,,,,POINT (121.2515717 14.1751832)
14.176971,121.2463179,1,,,,POINT (121.2463179 14.176971)
14.17766,121.2461038,3,,,,POINT (121.2461038 14.17766)
14.1783329,121.2474526,1,,,,POINT (121.2474526 14.1783329)
14.1793094,121.2494316,1,,,,POINT (121.2494316 14.1793094)
14.1801642,121.2485434,3,,,,POINT (121.2485434 14.1801642)
14.1804425,121.2422686,1,,,,POINT (121.2422686 14.1804425)
14.1810073,121.2440007,1,,,,POINT (121.2440007 14.1810073)
14.1813043,121.2447032,3,,,,POINT (121.2447032 14.1813043)
14.1813887,121.2449267,1,,,,POINT (121.2449267 14.1813887)
14.1817048,121.2446434,3,,,,POINT (121.2446434 14.1817048)
14.1684054,121.2469102,1,,,,POINT (121.2469102 14.1684054)
14.1861372,121.229437,1,,,,POINT (121.229437 14.1861372)
14.1632228,121.2364882,3,,,,POINT (121.2364882 14.1632228)
14.1587665,121.2442926,4,,,,POINT (121.2442926 14.1587665)
14.1588021,121.2443555,1,,,,POINT (121.2443555 14.1588021)
14.1590348,121.2441629,3,,,,POINT (121.2441629 14.1590348)
14.1694849,121.2446474,3,,,,POINT (121.2446474 14.1694849)
14.1696796,121.2445747,3,,,,POINT (121.2445747 14.1696796)
14.1688193,121.2587588,3,,,,POINT (121.2587588 14.1688193)
14.1688607,121.258722,3,,,,POINT (121.258722 14.1688607)
14.1693399,121.2593134,3,,,,POINT (121.2593134 14.1693399)
14.1697686,121.2585507,3,,,,POINT (121.2585507 14.1697686)
14.1701282,121.2589427,3,,,,POINT (121.2589427 14.1701282)
14.1703888,121.2607826,3,,,,POINT (121.2607826 14.1703888)
14.1702948,121.2587753,4,,,,POINT (121.2587753 14.1702948)
14.1705246,121.2579342,3,,,,POINT (121.2579342 14.1705246)
14.170461,121.2593012,1,,,,POINT (121.2593012 14.170461)
14.1712375,121.2582083,3,,,,POINT (121.2582083 14.1712375)
14.1713172,121.2581178,3,,,,POINT (121.2581178 14.1713172)
14.1714984,121.2584756,3,,,,POINT (121.2584756 14.1714984)
14.1715898,121.2578428,1,,,,POINT (121.2578428 14.1715898)
14.1601843,121.237633,1,,,,POINT (121.237633 14.1601843)
14.1630063,121.2402479,3,,,,POINT (121.2402479 14.1630063)
14.1634384,121.2399846,3,,,,POINT (121.2399846 14.1634384)
14.1634886,121.2400362,3,,,,POINT (121.2400362 14.1634886)
14.1707474,121.2397592,1,,,,POINT (121.2397592 14.1707474)
14.1702464,121.2438754,3,,,,POINT (121.2438754 14.1702464)
14.1702896,121.2439673,3,,,,POINT (121.2439673 14.1702896)
14.1705994,121.244625,1,,,,POINT (121.244625 14.1705994)
14.1732885,121.2435524,1,,,,POINT (121.2435524 14.1732885)
14.1733327,121.2292451,3,,,,POINT (121.2292451 14.1733327)
14.1736769,121.2299562,3,,,,POINT (121.2299562 14.1736769)
14.1744134,121.2294448,3,,,,POINT (121.2294448 14.1744134)
14.176877,121.229381,1,,,,POINT (121.229381 14.176877)
14.1805033,121.2315664,1,,,,POINT (121.2315664 14.1805033)
14.1677887,121.235006,1,,,,POINT (121.235006 14.1677887)
14.168059,121.2355464,3,,,,POINT (121.2355464 14.168059)
14.1761893,121.2433254,1,,,,POINT (121.2433254 14.1761893)
14.1652196,121.2466467,1,,,,POINT (121.2466467 14.1652196)
14.1657172,121.2475373,1,,,,POINT (121.2475373 14.1657172)
14.1701578,121.243199,3,,,,POINT (121.243199 14.1701578)
14.1703677,121.2434023,1,,,,POINT (121.2434023 14.1703677)
14.1831668,121.2355354,3,,,,POINT (121.2355354 14.1831668)
14.1787196,121.2332264,3,,,,POINT (121.2332264 14.1787196)
14.1789203,121.2334364,3,,,,POINT (121.2334364 14.1789203)
14.1790431,121.2336224,3,,,,POINT (121.2336224 14.1790431)
14.1794829,121.2330135,3,,,,POINT (121.2330135 14.1794829)
14.1691791,121.2361679,1,,,,POINT (121.2361679 14.1691791)
14.1693927,121.2378233,3,,,,POINT (121.2378233 14.1693927)
14.1694985,121.2374886,1,,,,POINT (121.2374886 14.1694985)
14.1648696,121.2327644,1,,,,POINT (121.2327644 14.1648696)
14.1638451,121.2330641,3,,,,POINT (121.2330641 14.1638451)
14.1773525,121.2424896,4,crossing,,,POINT (121.2424896 14.1773525)
14.1780582,121.2427829,1,,,,POINT (121.2427829 14.1780582)
14.1835677,121.2429924,1,,,,POINT (121.2429924 14.1835677)
14.1836985,121.2432825,3,,,,POINT (121.2432825 14.1836985)
14.1746784,121.24302,1,,,,POINT (121.24302 14.1746784)
14.1747247,121.2431681,3,,,,POINT (121.2431681 14.1747247)
14.1648562,121.2396537,1,,,,POINT (121.2396537 14.1648562)
14.1655127,121.2391995,3,,,,POINT (121.2391995 14.1655127)
14.1655138,121.2391913,1,,,,POINT (121.2391913 14.1655138)
14.1597374,121.2446617,3,,,,POINT (121.2446617 14.1597374)
14.1597532,121.2446899,1,,,,POINT (121.2446899 14.1597532)
14.1570237,121.2400225,1,,,,POINT (121.2400225 14.1570237)
14.1519161,121.2592624,1,,,,POINT (121.2592624 14.1519161)
14.1519685,121.2587818,3,,,,POINT (121.2587818 14.1519685)
14.1528012,121.2596952,1,,,,POINT (121.2596952 14.1528012)
14.1535969,121.2607775,4,,,,POINT (121.2607775 14.1535969)
14.1591883,121.2578154,3,,,,POINT (121.2578154 14.1591883)
14.1562601,121.241229,1,,,,POINT (121.241229 14.1562601)
14.1593736,121.22762,1,,,,POINT (121.22762 14.1593736)
14.1613389,121.2260038,3,,,,POINT (121.2260038 14.1613389)
14.163144,121.2279052,3,,,,POINT (121.2279052 14.163144)
14.164327,121.2333004,1,,,,POINT (121.2333004 14.164327)
14.1668195,121.2307611,1,,,,POINT (121.2307611 14.1668195)
14.1603407,121.2284065,1,,,,POINT (121.2284065 14.1603407)
14.1607102,121.2305705,1,,,,POINT (121.2305705 14.1607102)
14.1617868,121.2335974,1,,,,POINT (121.2335974 14.1617868)
14.1636535,121.2343001,3,,,,POINT (121.2343001 14.1636535)
14.1640276,121.2345576,1,,,,POINT (121.2345576 14.1640276)
14.1642752,121.2344656,3,,,,POINT (121.2344656 14.1642752)
14.164314,121.234306,1,,,,POINT (121.234306 14.164314)
14.1598668,121.2321868,1,,,,POINT (121.2321868 14.1598668)
14.1600276,121.2328769,1,,,,POINT (121.2328769 14.1600276)
14.1757356,121.2616019,3,,,,POINT (121.2616019 14.1757356)
14.175763,121.2612694,3,,,,POINT (121.2612694 14.175763)
14.1758201,121.261615,3,,,,POINT (121.261615 14.1758201)
14.1758441,121.2612645,3,,,,POINT (121.2612645 14.1758441)
14.1760135,121.2612241,1,,,,POINT (121.2612241 14.1760135)
14.1760913,121.2616416,3,,,,POINT (121.2616416 14.1760913)
14.1748782,121.2153442,1,,,,POINT (121.2153442 14.1748782)
14.1765905,121.2565944,4,,,,POINT (121.2565944 14.1765905)
14.1740513,121.2574886,1,,,,POINT (121.2574886 14.1740513)
14.1710578,121.2096877,3,,,,POINT (121.2096877 14.1710578)
14.1711948,121.2096134,3,,,,POINT (121.2096134 14.1711948)
14.1713616,121.2097378,3,,,,POINT (121.2097378 14.1713616)
14.1741073,121.2101526,3,,,,POINT (121.2101526 14.1741073)
14.1740441,121.2099758,3,,,,POINT (121.2099758 14.1740441)
14.1744055,121.2126971,4,,,,POINT (121.2126971 14.1744055)
14.1749895,121.2100605,1,,,,POINT (121.2100605 14.1749895)
14.1750825,121.2124492,3,,,,POINT (121.2124492 14.1750825)
14.1752538,121.2131283,3,,,,POINT (121.2131283 14.1752538)
14.1757189,121.2133388,1,,,,POINT (121.2133388 14.1757189)
14.170876,121.2563166,1,,,,POINT (121.2563166 14.170876)
14.1707128,121.2564872,3,,,,POINT (121.2564872 14.1707128)
14.1660128,121.2366017,3,,,,POINT (121.2366017 14.1660128)
14.1661593,121.2369772,1,,,,POINT (121.2369772 14.1661593)
14.1665027,121.2368169,1,,,,POINT (121.2368169 14.1665027)
14.1667117,121.2361852,3,,,,POINT (121.2361852 14.1667117)
14.1766071,121.2456142,1,,,,POINT (121.2456142 14.1766071)
14.1777189,121.2441704,1,,,,POINT (121.2441704 14.1777189)
14.1780089,121.2441789,3,,,,POINT (121.2441789 14.1780089)
14.1493719,121.2528304,3,,,,POINT (121.2528304 14.1493719)
14.1520562,121.2421735,1,,,,POINT (121.2421735 14.1520562)
14.1520776,121.2472868,1,,,,POINT (121.2472868 14.1520776)
14.1522629,121.2433163,3,,,,POINT (121.2433163 14.1522629)
14.1524503,121.2476005,1,,,,POINT (121.2476005 14.1524503)
14.156438,121.2518155,3,,,,POINT (121.2518155 14.156438)
14.1568648,121.2514501,1,,,,POINT (121.2514501 14.1568648)
14.1571918,121.2526255,3,,,,POINT (121.2526255 14.1571918)
14.1572956,121.2527508,3,,,,POINT (121.2527508 14.1572956)
14.157366,121.2524684,1,,,,POINT (121.2524684 14.157366)
14.1576325,121.2524312,1,,,,POINT (121.2524312 14.1576325)
14.1577416,121.2532216,3,,,,POINT (121.2532216 14.1577416)
14.1605423,121.2557897,1,,,,POINT (121.2557897 14.1605423)
14.1612709,121.2577682,1,,,,POINT (121.2577682 14.1612709)
14.1613936,121.2567832,1,turning_circle,,,POINT (121.2567832 14.1613936)
14.1614854,121.2570416,3,,,,POINT (121.2570416 14.1614854)
14.1615263,121.2565866,1,,,,POINT (121.2565866 14.1615263)
14.1615489,121.2572903,1,,,,POINT (121.2572903 14.1615489)
14.1616481,121.2569922,3,,,,POINT (121.2569922 14.1616481)
14.1639508,121.2549452,3,,,,POINT (121.2549452 14.1639508)
14.1665028,121.2548205,3,,,,POINT (121.2548205 14.1665028)
14.1535259,121.2554624,1,,,,POINT (121.2554624 14.1535259)
14.1732056,121.2122781,3,,,,POINT (121.2122781 14.1732056)
14.1710475,121.2155956,3,,,,POINT (121.2155956 14.1710475)
14.1708893,121.2155388,3,,,,POINT (121.2155388 14.1708893)
14.171758,121.2167167,1,,,,POINT (121.2167167 14.171758)
14.1715797,121.2165803,3,,,,POINT (121.2165803 14.1715797)
14.1719562,121.2161246,3,,,,POINT (121.2161246 14.1719562)
14.1714206,121.2157606,3,,,,POINT (121.2157606 14.1714206)
14.1710288,121.2151381,1,,,,POINT (121.2151381 14.1710288)
14.157876,121.21981,3,,,,POINT (121.21981 14.157876)
14.1580951,121.2199486,1,,,,POINT (121.2199486 14.1580951)
14.1753595,121.2255373,4,,,,POINT (121.2255373 14.1753595)
14.1696638,121.2549663,3,,,,POINT (121.2549663 14.1696638)
14.1636464,121.23833,3,,,,POINT (121.23833 14.1636464)
14.1636202,121.239418,3,,,,POINT (121.239418 14.1636202)
14.164111,121.2388323,3,,,,POINT (121.2388323 14.164111)
14.1734348,121.2157444,3,,,,POINT (121.2157444 14.1734348)
14.1722466,121.2445489,3,,,,POINT (121.2445489 14.1722466)
14.1945488,121.2349564,3,,,,POINT (121.2349564 14.1945488)
14.1653048,121.2423377,1,,,,POINT (121.2423377 14.1653048)
14.1805246,121.2247919,3,,,,POINT (121.2247919 14.1805246)
14.1679926,121.2542085,1,,,,POINT (121.2542085 14.1679926)
14.170054,121.2567816,3,,,,POINT (121.2567816 14.170054)
14.1707436,121.2575212,3,,,,POINT (121.2575212 14.1707436)
14.1709612,121.2576899,3,,,,POINT (121.2576899 14.1709612)
14.1717666,121.2587683,3,,,,POINT (121.2587683 14.1717666)
14.1720924,121.2584225,1,,,,POINT (121.2584225 14.1720924)
14.1740966,121.2173051,3,,,,POINT (121.2173051 14.1740966)
14.1779432,121.2381559,1,,,,POINT (121.2381559 14.1779432)
14.1779653,121.2380583,3,,,,POINT (121.2380583 14.1779653)
14.1780383,121.2377639,3,,,,POINT (121.2377639 14.1780383)
14.1880615,121.2400831,3,,,,POINT (121.2400831 14.1880615)
14.1890155,121.2416228,3,,,,POINT (121.2416228 14.1890155)
14.1604126,121.244376,1,,,,POINT (121.244376 14.1604126)
14.1604393,121.2444288,3,,,,POINT (121.2444288 14.1604393)
14.1606658,121.2440946,1,,,,POINT (121.2440946 14.1606658)
14.1685851,121.255421,4,,,,POINT (121.255421 14.1685851)
14.168649,121.255488,4,,,,POINT (121.255488 14.168649)
14.165037,121.2445835,4,crossing,,,POINT (121.2445835 14.165037)
14.1663059,121.2425075,3,,,,POINT (121.2425075 14.1663059)
14.1756794,121.2427334,1,,,,POINT (121.2427334 14.1756794)
14.1757372,121.2429193,3,,,,POINT (121.2429193 14.1757372)
14.1644941,121.2429328,1,,,,POINT (121.2429328 14.1644941)
14.164204,121.2428113,3,,,,POINT (121.2428113 14.164204)
14.1640448,121.2427605,3,,,,POINT (121.2427605 14.1640448)
14.1641407,121.2424335,3,,,,POINT (121.2424335 14.1641407)
14.1641771,121.2425219,1,,,,POINT (121.2425219 14.1641771)
14.1642667,121.2429731,3,,,,POINT (121.2429731 14.1642667)
14.164156,121.2430824,1,,,,POINT (121.2430824 14.164156)
14.1641637,121.2430789,3,,,,POINT (121.2430789 14.1641637)
14.164405,121.2433,1,,,,POINT (121.2433 14.164405)
14.1817092,121.223312,3,,,,POINT (121.223312 14.1817092)
14.1819297,121.2232181,1,,,,POINT (121.2232181 14.1819297)
14.181248,121.2234411,3,,,,POINT (121.2234411 14.181248)
14.1597577,121.2454462,1,,,,POINT (121.2454462 14.1597577)
14.1599563,121.2453743,3,,,,POINT (121.2453743 14.1599563)
14.1506885,121.2348598,1,,,,POINT (121.2348598 14.1506885)
14.1646581,121.2418576,3,,,,POINT (121.2418576 14.1646581)
14.1648323,121.2417969,4,,,,POINT (121.2417969 14.1648323)
14.1727598,121.2452505,3,,,,POINT (121.2452505 14.1727598)
14.1570647,121.2479113,1,,,,POINT (121.2479113 14.1570647)
14.1716197,121.206747,3,,,,POINT (121.206747 14.1716197)
14.1716829,121.2066052,3,,,,POINT (121.2066052 14.1716829)
14.1717166,121.2067589,3,,,,POINT (121.2067589 14.1717166)
14.1617754,121.2491066,3,,,,POINT (121.2491066 14.1617754)
14.1630527,121.2507543,1,,,,POINT (121.2507543 14.1630527)
14.1633849,121.2515471,1,,,,POINT (121.2515471 14.1633849)
14.1640218,121.2567312,3,,,,POINT (121.2567312 14.1640218)
14.1706451,121.2492416,1,,,,POINT (121.2492416 14.1706451)
14.170769,121.2491676,3,,,,POINT (121.2491676 14.170769)
14.1710757,121.2490065,3,,,,POINT (121.2490065 14.1710757)
14.183716,121.2426925,1,,,,POINT (121.2426925 14.183716)
14.1896979,121.2441856,3,,,,POINT (121.2441856 14.1896979)
14.1902145,121.2456845,1,,,,POINT (121.2456845 14.1902145)
14.1908334,121.2446785,3,,,,POINT (121.2446785 14.1908334)
14.1700607,121.2583124,3,,,,POINT (121.2583124 14.1700607)
14.1702669,121.2590992,3,,,,POINT (121.2590992 14.1702669)
14.1699455,121.2591409,3,,,,POINT (121.2591409 14.1699455)
14.1697599,121.2597664,4,,,,POINT (121.2597664 14.1697599)
14.169818,121.2595069,1,,,,POINT (121.2595069 14.169818)
14.1691132,121.259072,3,,,,POINT (121.259072 14.1691132)
14.1691689,121.2590158,1,,,,POINT (121.2590158 14.1691689)
14.1688691,121.2585549,1,,,,POINT (121.2585549 14.1688691)
14.1785654,121.2415488,3,,,,POINT (121.2415488 14.1785654)
14.1799138,121.2257035,3,,,,POINT (121.2257035 14.1799138)
14.1800012,121.2259816,1,,,,POINT (121.2259816 14.1800012)
14.1513495,121.2344718,3,,,,POINT (121.2344718 14.1513495)
14.1516467,121.2343751,1,,,,POINT (121.2343751 14.1516467)
14.1555172,121.2362624,3,,,,POINT (121.2362624 14.1555172)
14.1682653,121.2418126,1,,,,POINT (121.2418126 14.1682653)
14.1684675,121.2417559,3,,,,POINT (121.2417559 14.1684675)
14.1600421,121.2382922,1,,,,POINT (121.2382922 14.1600421)
14.1824167,121.2447716,3,,,,POINT (121.2447716 14.1824167)
14.1834743,121.2436796,1,,,,POINT (121.2436796 14.1834743)
14.1838148,121.2435395,3,,,,POINT (121.2435395 14.1838148)
14.1838912,121.2437084,1,,,,POINT (121.2437084 14.1838912)
14.1848862,121.243441,3,,,,POINT (121.243441 14.1848862)
14.1855668,121.2425475,1,,,,POINT (121.2425475 14.1855668)
14.1858012,121.2432649,1,,,,POINT (121.2432649 14.1858012)
14.1860121,121.2437248,3,,,,POINT (121.2437248 14.1860121)
14.1865239,121.2424376,1,,,,POINT (121.2424376 14.1865239)
14.1885687,121.2527886,3,,,,POINT (121.2527886 14.1885687)
14.1774639,121.2578694,1,,,,POINT (121.2578694 14.1774639)
14.1779578,121.2516496,1,,,,POINT (121.2516496 14.1779578)
14.1704539,121.2437686,3,,,,POINT (121.2437686 14.1704539)
14.1789835,121.239063,3,crossing,,,POINT (121.239063 14.1789835)
14.1793536,121.2259336,1,,,,POINT (121.2259336 14.1793536)
14.1757557,121.2401084,1,,,,POINT (121.2401084 14.1757557)
14.1705711,121.2606027,3,,,,POINT (121.2606027 14.1705711)
14.1782402,121.22152,1,,,,POINT (121.22152 14.1782402)
14.1426601,121.2543793,1,,,,POINT (121.2543793 14.1426601)
14.1428862,121.2536441,4,,,,POINT (121.2536441 14.1428862)
14.1429491,121.2543121,1,,,,POINT (121.2543121 14.1429491)
14.1431669,121.2537881,4,,,,POINT (121.2537881 14.1431669)
14.1432745,121.2523929,1,,,,POINT (121.2523929 14.1432745)
14.1435586,121.2522825,1,,,,POINT (121.2522825 14.1435586)
14.1748105,121.2246661,3,,,,POINT (121.2246661 14.1748105)
14.1685389,121.240339,1,,,,POINT (121.240339 14.1685389)
14.1685994,121.2393525,3,,,,POINT (121.2393525 14.1685994)
14.1689337,121.2393317,1,,,,POINT (121.2393317 14.1689337)
14.1690695,121.2395795,1,,,,POINT (121.2395795 14.1690695)
14.1527883,121.2363015,1,,,,POINT (121.2363015 14.1527883)
14.152961,121.2369108,3,,,,POINT (121.2369108 14.152961)
14.1534544,121.2386846,1,,,,POINT (121.2386846 14.1534544)
14.1810078,121.2309315,3,,,,POINT (121.2309315 14.1810078)
14.1803875,121.2309911,3,,,,POINT (121.2309911 14.1803875)
14.1800635,121.2311111,3,,,,POINT (121.2311111 14.1800635)
14.179935,121.2311385,3,,,,POINT (121.2311385 14.179935)
14.1800008,121.231192,3,,,,POINT (121.231192 14.1800008)
14.1788607,121.2314639,3,,,,POINT (121.2314639 14.1788607)
14.17948,121.2316369,3,,,,POINT (121.2316369 14.17948)
14.1808385,121.2309393,3,,,,POINT (121.2309393 14.1808385)
14.1804659,121.2312878,3,,,,POINT (121.2312878 14.1804659)
14.1800389,121.2314399,3,,,,POINT (121.2314399 14.1800389)
14.1795836,121.2312428,3,,,,POINT (121.2312428 14.1795836)
14.1796875,121.2315728,3,,,,POINT (121.2315728 14.1796875)
14.1791187,121.2313719,3,,,,POINT (121.2313719 14.1791187)
14.179225,121.2317347,3,,,,POINT (121.2317347 14.179225)
14.1814042,121.2309569,3,,,,POINT (121.2309569 14.1814042)
14.1814056,121.2308809,3,,,,POINT (121.2308809 14.1814056)
14.1789698,121.2314132,3,,,,POINT (121.2314132 14.1789698)
14.1808853,121.2311048,3,,,,POINT (121.2311048 14.1808853)
14.1804569,121.2312532,4,,,,POINT (121.2312532 14.1804569)
